policy_id,product,segment,region,period,written_premium,earned_premium
P04893,Health,Health,South,2026-09,34586,33579
P04894,Health,Health,South,2026-09,20650,20049
P04895,Health,Health,South,2026-09,7217,7007
P04896,Health,Health,South,2026-09,13734,13334
P04897,Health,Health,South,2026-09,10677,10366
P04898,Health,Health,South,2026-09,31096,30190
P04899,Health,Health,South,2026-09,8494,8247
P04900,Health,Health,South,2026-09,34785,33772
P04901,Health,Health,South,2026-09,23514,22829
P04902,Health,Health,South,2026-09,21403,20780
P04903,Health,Health,South,2026-09,31233,30323
P04904,Health,Health,South,2026-09,6786,6588
P04905,Health,Health,South,2026-09,29139,28290
P04906,Health,Health,South,2026-09,9441,9166
P04907,Health,Health,South,2026-09,31036,30132
P04908,Health,Health,South,2026-09,21744,21111
P04909,Health,Health,South,2026-09,7787,7560
P04910,Health,Health,South,2026-09,30811,29914
P04911,Health,Health,South,2026-09,6778,6581
P04912,Health,Health,South,2026-09,10090,9796
P04913,Health,Health,South,2026-09,29756,28889
P04914,Health,Health,South,2026-09,19826,19249
P04915,Health,Health,South,2026-09,32247,31308
P04916,Health,Health,South,2026-09,24913,24187
P04917,Health,Health,South,2026-09,24558,23843
P04918,Health,Health,South,2026-09,14679,14251
P04919,Health,Health,South,2026-09,9951,9661
P04920,Health,Health,South,2026-09,34627,33618
P04921,Health,Health,South,2026-09,9089,8824
P04922,Health,Health,South,2026-09,21739,21106
P04923,Health,Health,South,2026-09,14092,13682
P04924,Health,Health,South,2026-09,13841,13438
P04925,Health,Health,South,2026-09,23695,23005
P04926,Health,Health,South,2026-09,29759,28892
P04927,Health,Health,South,2026-09,29140,28291
P04928,Health,Health,South,2026-09,31872,30944
P04929,Health,Health,South,2026-09,14698,14270
P04930,Health,Health,South,2026-09,19853,19275
P04931,Health,Health,South,2026-09,6243,6061
P04932,Health,Health,South,2026-09,28235,27413
P04933,Health,Health,South,2026-09,14980,14544
P04934,Health,Health,South,2026-09,22708,22047
P04935,Health,Health,South,2026-09,11013,10692
P04936,Health,Health,South,2026-09,30398,29513
P04937,Health,Health,South,2026-09,30336,29452
P04938,Health,Health,South,2026-09,32130,31194
P04939,Health,Health,South,2026-09,7334,7120
P04940,Health,Health,South,2026-09,35560,34524
P04941,Health,Health,South,2026-09,13353,12964
P04942,Health,Health,South,2026-09,15191,14749
P04943,Health,Health,South,2026-09,13399,13009
P04944,Health,Health,South,2026-09,13942,13536
P04945,Health,Health,South,2026-09,22445,21791
P04946,Health,Health,South,2026-09,13115,12733
P04947,Health,Health,South,2026-09,17707,17191
P04948,Health,Health,South,2026-09,25514,24771
P04949,Health,Health,South,2026-09,30895,29995
P04950,Health,Health,South,2026-09,26621,25846
P04951,Health,Health,South,2026-09,23687,22997
P04952,Health,Health,South,2026-09,10369,10067
P04953,Health,Health,South,2026-09,30301,29418
P04954,Health,Health,South,2026-09,7076,6870
P04955,Health,Health,South,2026-09,13842,13439
P04956,Health,Health,South,2026-09,7665,7442
P04957,Health,Health,South,2026-09,25867,25114
P04958,Health,Health,South,2026-09,16949,16455
P04959,Health,Health,South,2026-09,25408,24668
P04960,Health,Health,South,2026-09,16313,15838
P04961,Health,Health,South,2026-09,19555,18985
P04962,Health,Health,South,2026-09,19620,19049
P04963,Health,Health,South,2026-09,7323,7110
P04964,Health,Health,South,2026-09,18793,18246
P04965,Health,Health,South,2026-09,25080,24350
P04966,Health,Health,South,2026-09,22248,21600
P04967,Health,Health,South,2026-09,8209,7970
P04968,Health,Health,South,2026-09,25886,25132
P04969,Health,Health,South,2026-09,15174,14732
P04970,Health,Health,South,2026-09,6394,6208
P04971,Health,Health,South,2026-09,10604,10295
P04972,Health,Health,South,2026-09,20802,20196
P04973,Health,Health,South,2026-09,15220,14777
P04974,Health,Health,South,2026-09,26671,25894
P04975,Health,Health,South,2026-09,13141,12758
P04976,Health,Health,South,2026-09,29009,28164
P04977,Health,Health,South,2026-09,14507,14084
P04978,Health,Health,South,2026-09,24478,23765
P04979,Health,Health,South,2026-09,29797,28929
P04980,Health,Health,South,2026-09,17462,16953
P04981,Health,Health,South,2026-09,7359,7145
P04982,Health,Health,South,2026-09,21931,21292
P04983,Health,Health,South,2026-09,35647,34609
P04984,Health,Health,South,2026-09,34859,33844
P04985,Health,Health,South,2026-09,12555,12189
P04986,Health,Health,South,2026-09,28499,27669
P04987,Health,Health,South,2026-09,16250,15777
P04988,Health,Health,South,2026-09,10744,10431
P04989,Health,Health,South,2026-09,25822,25070
P04990,Health,Health,South,2026-09,20900,20291
P04991,Health,Health,South,2026-09,22044,21402
P04992,Health,Health,South,2026-09,30637,29745
P04993,Health,Health,South,2026-09,16000,15534
P04994,Health,Health,East,2026-09,11188,10862
P04995,Health,Health,East,2026-09,32121,31185
P04996,Health,Health,East,2026-09,29627,28764
P04997,Health,Health,East,2026-09,36059,35009
P04998,Health,Health,East,2026-09,37008,35930
P04999,Health,Health,East,2026-09,34318,33318
P05000,Health,Health,East,2026-09,10450,10146
P05001,Health,Health,East,2026-09,33850,32864
P05002,Health,Health,East,2026-09,32603,31653
P05003,Health,Health,East,2026-09,33621,32642
P05004,Health,Health,East,2026-09,11040,10718
P05005,Health,Health,East,2026-09,9944,9654
P05006,Health,Health,East,2026-09,35276,34249
P05007,Health,Health,East,2026-09,11735,11393
P05008,Health,Health,East,2026-09,17849,17329
P05009,Health,Health,East,2026-09,20591,19991
P05010,Health,Health,East,2026-09,10185,9888
P05011,Health,Health,East,2026-09,6926,6724
P05012,Health,Health,East,2026-09,37482,36390
P05013,Health,Health,East,2026-09,33796,32812
P05014,Health,Health,East,2026-09,34916,33899
P05015,Health,Health,East,2026-09,15210,14767
P05016,Health,Health,East,2026-09,13187,12803
P05017,Health,Health,East,2026-09,19646,19074
P05018,Health,Health,East,2026-09,20507,19910
P05019,Health,Health,East,2026-09,6454,6266
P05020,Health,Health,East,2026-09,30738,29843
P05021,Health,Health,East,2026-09,37563,36469
P05022,Health,Health,East,2026-09,22873,22207
P05023,Health,Health,East,2026-09,18465,17927
P05024,Health,Health,East,2026-09,18606,18064
P05025,Health,Health,East,2026-09,9294,9023
P05026,Health,Health,East,2026-09,14633,14207
P05027,Health,Health,East,2026-09,22040,21398
P05028,Health,Health,East,2026-09,19834,19256
P05029,Health,Health,East,2026-09,23386,22705
P05030,Health,Health,East,2026-09,32930,31971
P05031,Health,Health,East,2026-09,13348,12959
P05032,Health,Health,East,2026-09,7146,6938
P05033,Health,Health,East,2026-09,7478,7260
P05034,Health,Health,East,2026-09,10490,10184
P05035,Health,Health,East,2026-09,24185,23481
P05036,Health,Health,East,2026-09,31647,30725
P05037,Health,Health,East,2026-09,34115,33121
P05038,Health,Health,East,2026-09,26214,25450
P05039,Health,Health,East,2026-09,18932,18381
P05040,Health,Health,East,2026-09,11128,10804
P05041,Health,Health,East,2026-09,18879,18329
P05042,Health,Health,East,2026-09,16713,16226
P05043,Health,Health,East,2026-09,33588,32610
P05044,Health,Health,East,2026-09,21556,20928
P05045,Health,Health,East,2026-09,13379,12989
P05046,Health,Health,East,2026-09,15343,14896
P05047,Health,Health,East,2026-09,10562,10254
P05048,Health,Health,East,2026-09,35112,34089
P05049,Health,Health,East,2026-09,7858,7629
P05050,Health,Health,East,2026-09,6682,6487
P05051,Health,Health,East,2026-09,12022,11672
P05052,Health,Health,East,2026-09,31731,30807
P05053,Health,Health,East,2026-09,22709,22048
P05054,Health,Health,East,2026-09,25923,25168
P05055,Health,Health,East,2026-09,17507,16997
P05056,Health,Health,East,2026-09,8434,8188
P05057,Health,Health,East,2026-09,33153,32187
P05058,Health,Health,East,2026-09,12301,11943
P05059,Health,Health,East,2026-09,7316,7103
P05060,Health,Health,East,2026-09,24255,23549
P05061,Health,Health,East,2026-09,8892,8633
P05062,Health,Health,East,2026-09,9283,9013
P05063,Health,Health,East,2026-09,31402,30487
P05064,Health,Health,East,2026-09,21709,21077
P05065,Health,Health,East,2026-09,13859,13455
P05066,Health,Health,East,2026-09,17222,16720
P05067,Health,Health,East,2026-09,29169,28319
P05068,Health,Health,East,2026-09,8361,8117
P05069,Health,Health,East,2026-09,9934,9645
P05070,Health,Health,East,2026-09,25622,24876
P05071,Health,Health,East,2026-09,25331,24593
P05072,Health,Health,East,2026-09,36803,35731
P05073,Health,Health,East,2026-09,18035,17510
P05074,Health,Health,East,2026-09,8320,8078
P05075,Health,Health,East,2026-09,23151,22477
P05076,Health,Health,East,2026-09,26315,25549
P05077,Health,Health,East,2026-09,10660,10350
P05078,Health,Health,East,2026-09,23632,22944
P05079,Health,Health,East,2026-09,12486,12122
P05080,Health,Health,East,2026-09,32794,31839
P05081,Health,Health,East,2026-09,32493,31547
P05082,Health,Health,East,2026-09,19764,19188
P05083,Health,Health,East,2026-09,36624,35557
P05084,Health,Health,East,2026-09,37033,35954
P05085,Health,Health,East,2026-09,10335,10034
P05086,Health,Health,East,2026-09,17820,17301
P05087,Health,Health,East,2026-09,25122,24390
P05088,Health,Health,East,2026-09,8941,8681
P05089,Health,Health,East,2026-09,18290,17757
P05090,Health,Health,East,2026-09,14476,14054
P05091,Health,Health,East,2026-09,36162,35109
P05092,Health,Health,East,2026-09,19197,18638
P05093,Health,Health,East,2026-09,30218,29338
P05094,Health,Health,East,2026-09,18416,17880
P05095,Health,Health,East,2026-09,10415,10112
P05096,Health,Health,East,2026-09,33372,32400
P05097,Health,Health,East,2026-09,6291,6108
P05098,Health,Health,East,2026-09,8034,7800
P05099,Health,Health,East,2026-09,17716,17200
P05100,Health,Health,East,2026-09,27840,27029
P05101,Health,Health,East,2026-09,17004,16509
P05102,Health,Health,East,2026-09,8359,8116
P05103,Health,Health,East,2026-09,16254,15781
P05104,Health,Health,East,2026-09,13968,13561
P05105,Health,Health,East,2026-09,6448,6260
P05106,Health,Health,East,2026-09,23065,22393
P05107,Health,Health,East,2026-09,9940,9650
P05108,Health,Health,East,2026-09,15303,14857
P05109,Health,Health,East,2026-09,26405,25636
P05110,Health,Health,East,2026-09,29039,28193
P05111,Health,Health,East,2026-09,14548,14124
P05112,Health,Health,East,2026-09,16611,16127
P05113,Health,Health,East,2026-09,14029,13620
P05114,Health,Health,East,2026-09,36315,35257
P05115,Health,Health,East,2026-09,12258,11901
P05116,Health,Health,East,2026-09,12028,11678
P05117,Health,Health,East,2026-09,20248,19658
P05118,Health,Health,East,2026-09,12220,11864
P05119,Health,Health,East,2026-09,11197,10871
P05120,Health,Health,East,2026-09,9288,9017
P05121,Health,Health,East,2026-09,26373,25605
P05122,Health,Health,East,2026-09,25491,24749
P05123,Health,Health,East,2026-09,26686,25909
P05124,Health,Health,East,2026-09,30552,29662
P05125,Health,Health,East,2026-09,16522,16041
P05126,Health,Health,East,2026-09,35107,34084
P05127,Health,Health,East,2026-09,29293,28440
P05128,Health,Health,East,2026-09,31538,30619
P05129,Health,Health,East,2026-09,28909,28067
P05130,Health,Health,East,2026-09,17530,17019
P05131,Health,Health,East,2026-09,15163,14721
P05132,Health,Health,East,2026-09,19540,18971
P05133,Health,Health,East,2026-09,9324,9052
P05134,Health,Health,East,2026-09,20443,19848
P05135,Health,Health,East,2026-09,7632,7410
P05136,Health,Health,East,2026-09,6401,6215
P05137,Health,Health,East,2026-09,35517,34483
P05138,Health,Health,East,2026-09,27916,27103
P05139,Health,Health,East,2026-09,23915,23218
P05140,Health,Health,East,2026-09,16985,16490
P05141,Health,Health,East,2026-09,24186,23482
P05142,Health,Health,East,2026-09,34264,33266
P05143,Health,Health,East,2026-09,26756,25977
P05144,Health,Health,East,2026-09,25190,24456
P05145,Health,Health,East,2026-09,20724,20120
P05146,Health,Health,East,2026-09,17129,16630
P05147,Health,Health,East,2026-09,28206,27384
P05148,Health,Health,East,2026-09,37071,35991
P05149,Health,Health,East,2026-09,19611,19040
P05150,Health,Health,East,2026-09,18589,18048
P05151,Health,Health,East,2026-09,19716,19142
P05152,Health,Health,East,2026-09,19636,19064
P05153,Health,Health,East,2026-09,37374,36285
P05154,Health,Health,East,2026-09,28463,27634
P05155,Health,Health,East,2026-09,17552,17041
P05156,Health,Health,East,2026-09,17940,17417
P05157,Health,Health,East,2026-09,19801,19224
P05158,Health,Health,East,2026-09,7430,7214
P05159,Health,Health,East,2026-09,22846,22181
P05160,Health,Health,East,2026-09,31747,30822
P05161,Health,Health,East,2026-09,27013,26226
P05162,Health,Health,East,2026-09,12506,12142
P05163,Health,Health,East,2026-09,29130,28282
P05164,Health,Health,East,2026-09,28862,28021
P05165,Health,Health,East,2026-09,14519,14096
P05166,Health,Health,East,2026-09,25829,25077
P05167,Health,Health,East,2026-09,25455,24714
P05168,Health,Health,East,2026-09,32639,31688
P05169,Health,Health,East,2026-09,10549,10242
P05170,Health,Health,East,2026-09,12394,12033
P05171,Health,Health,East,2026-09,21532,20905
P05172,Health,Health,East,2026-09,7663,7440
P05173,Health,Health,East,2026-09,19324,18761
P05174,Health,Health,East,2026-09,31019,30116
P05175,Health,Health,East,2026-09,10946,10627
P05176,Health,Health,East,2026-09,20715,20112
P05177,Health,Health,East,2026-09,37347,36259
P05178,Health,Health,East,2026-09,22158,21513
P05179,Health,Health,East,2026-09,21920,21282
P05180,Health,Health,East,2026-09,23819,23125
P05181,Health,Health,East,2026-09,12117,11764
P05182,Health,Health,East,2026-09,10897,10580
P05183,Health,Health,East,2026-09,27540,26738
P05184,Health,Health,East,2026-09,18701,18156
P05185,Health,Health,East,2026-09,15378,14930
P05186,Health,Health,East,2026-09,7264,7052
P05187,Health,Health,East,2026-09,32835,31879
P05188,Health,Health,East,2026-09,7292,7080
P05189,Health,Health,East,2026-09,29820,28951
P05190,Health,Health,East,2026-09,18268,17736
P05191,Health,Health,East,2026-09,25070,24340
P05192,Health,Health,East,2026-09,14052,13643
P05193,Health,Health,East,2026-09,11156,10831
P05194,Health,Health,East,2026-09,23020,22350
P05195,Health,Health,East,2026-09,28113,27294
P05196,Health,Health,East,2026-09,12415,12053
P05197,Health,Health,East,2026-09,19975,19393
P05198,Health,Health,East,2026-09,20235,19646
P05199,Health,Health,East,2026-09,13057,12677
P05200,Health,Health,East,2026-09,24014,23315
P05201,Health,Health,East,2026-09,10859,10543
P05202,Health,Health,East,2026-09,22279,21630
P05203,Health,Health,East,2026-09,9839,9552
P05204,Health,Health,East,2026-09,21519,20892
P05205,Health,Health,East,2026-09,16059,15591
P05206,Health,Health,East,2026-09,20474,19878
P05207,Health,Health,East,2026-09,19893,19314
P05208,Health,Health,East,2026-09,34778,33765
P05209,Health,Health,East,2026-09,21657,21026
P05210,Health,Health,East,2026-09,31970,31039
P05211,Health,Health,East,2026-09,13361,12972
P05212,Health,Health,East,2026-09,17330,16825
P05213,Health,Health,East,2026-09,8634,8383
P05214,Health,Health,West,2026-09,18669,18125
P05215,Health,Health,West,2026-09,29672,28808
P05216,Health,Health,West,2026-09,7848,7619
P05217,Health,Health,West,2026-09,28607,27774
P05218,Health,Health,West,2026-09,6783,6585
P05219,Health,Health,West,2026-09,6518,6328
P05220,Health,Health,West,2026-09,18897,18347
P05221,Health,Health,West,2026-09,12039,11688
P05222,Health,Health,West,2026-09,22682,22021
P05223,Health,Health,West,2026-09,6453,6265
P05224,Health,Health,West,2026-09,6727,6531
P05225,Health,Health,West,2026-09,26494,25722
P05226,Health,Health,West,2026-09,11720,11379
P05227,Health,Health,West,2026-09,24473,23760
P05228,Health,Health,West,2026-09,27145,26354
P05229,Health,Health,West,2026-09,7411,7195
P05230,Health,Health,West,2026-09,27712,26905
P05231,Health,Health,West,2026-09,13386,12996
P05232,Health,Health,West,2026-09,16847,16356
P05233,Health,Health,West,2026-09,8191,7952
P05234,Health,Health,West,2026-09,29679,28815
P05235,Health,Health,West,2026-09,21738,21105
P05236,Health,Health,West,2026-09,20136,19550
P05237,Health,Health,West,2026-09,33393,32420
P05238,Health,Health,West,2026-09,15274,14829
P05239,Health,Health,West,2026-09,31170,30262
P05240,Health,Health,West,2026-09,26281,25516
P05241,Health,Health,West,2026-09,32248,31309
P05242,Health,Health,West,2026-09,31656,30734
P05243,Health,Health,West,2026-09,34035,33044
P05244,Health,Health,West,2026-09,9478,9202
P05245,Health,Health,West,2026-09,28462,27633
P05246,Health,Health,West,2026-09,28704,27868
P05247,Health,Health,West,2026-09,24129,23426
P05248,Health,Health,West,2026-09,13684,13285
P05249,Health,Health,West,2026-09,33295,32325
P05250,Health,Health,West,2026-09,11557,11220
P05251,Health,Health,West,2026-09,19991,19409
P05252,Health,Health,West,2026-09,20618,20017
P05253,Health,Health,West,2026-09,10339,10038
P05254,Health,Health,West,2026-09,26362,25594
P05255,Health,Health,West,2026-09,8254,8014
P05256,Health,Health,West,2026-09,25521,24778
P05257,Health,Health,West,2026-09,29965,29092
P05258,Health,Health,West,2026-09,15699,15242
P05259,Health,Health,West,2026-09,25988,25231
P05260,Health,Health,West,2026-09,10195,9898
P05261,Health,Health,West,2026-09,29889,29018
P05262,Health,Health,West,2026-09,32921,31962
P05263,Health,Health,West,2026-09,10079,9785
P05264,Health,Health,West,2026-09,25485,24743
P05265,Health,Health,West,2026-09,20169,19582
P05266,Health,Health,West,2026-09,20903,20294
P05267,Health,Health,West,2026-09,25903,25149
P05268,Health,Health,West,2026-09,19681,19108
P05269,Health,Health,West,2026-09,22870,22204
P05270,Health,Health,West,2026-09,12314,11955
P05271,Health,Health,West,2026-09,16532,16050
P05272,Health,Health,West,2026-09,30441,29554
P05273,Health,Health,West,2026-09,8856,8598
P05274,Health,Health,West,2026-09,22792,22128
P05275,Health,Health,West,2026-09,10982,10662
P05276,Health,Health,West,2026-09,29906,29035
P05277,Health,Health,West,2026-09,22262,21614
P05278,Health,Health,West,2026-09,17233,16731
P05279,Health,Health,West,2026-09,12854,12480
P05280,Health,Health,West,2026-09,18198,17668
P05281,Health,Health,West,2026-09,33079,32116
P05282,Health,Health,West,2026-09,20266,19676
P05283,Health,Health,West,2026-09,19131,18574
P05284,Health,Health,West,2026-09,27041,26253
P05285,Health,Health,West,2026-09,16547,16065
P05286,Health,Health,West,2026-09,17929,17407
P05287,Health,Health,West,2026-09,15344,14897
P05288,Health,Health,West,2026-09,10028,9736
P05289,Health,Health,West,2026-09,26113,25352
P05290,Health,Health,West,2026-09,30663,29770
P05291,Health,Health,West,2026-09,31593,30673
P05292,Health,Health,West,2026-09,30885,29985
P05293,Health,Health,West,2026-09,18625,18083
P05294,Health,Health,West,2026-09,13833,13430
P05295,Health,Health,West,2026-09,23944,23247
P05296,Health,Health,West,2026-09,32997,32036
P05297,Health,Health,West,2026-09,26492,25720
P05298,Health,Health,West,2026-09,19856,19278
P05299,Health,Health,West,2026-09,25399,24659
P05300,Health,Health,West,2026-09,27791,26982
P05301,Health,Health,West,2026-09,31985,31053
P05302,Health,Health,West,2026-09,27525,26723
P05303,Health,Health,West,2026-09,18094,17567
P05304,Health,Health,West,2026-09,13534,13140
P05305,Health,Health,West,2026-09,20000,19417
P05306,Health,Health,West,2026-09,15094,14654
P05307,Health,Health,West,2026-09,32655,31704
P05308,Health,Health,West,2026-09,20231,19642
P05309,Health,Health,West,2026-09,19204,18645
P05310,Health,Health,West,2026-09,15665,15209
P05311,Health,Health,West,2026-09,23987,23288
P05312,Health,Health,West,2026-09,20576,19977
P05313,Health,Health,West,2026-09,9403,9129
P05314,Health,Health,West,2026-09,30554,29664
P05315,Health,Health,West,2026-09,15974,15509
P05316,Health,Health,West,2026-09,18076,17550
P05317,Health,Health,West,2026-09,11593,11255
P05318,Health,Health,West,2026-09,21529,20902
P05319,Health,Health,West,2026-09,25777,25026
P05320,Health,Health,West,2026-09,30895,29995
P05321,Health,Health,West,2026-09,7190,6981
P05322,Health,Health,West,2026-09,33530,32553
P05323,Health,Health,West,2026-09,25827,25075
P05324,Health,Health,West,2026-09,13839,13436
P05325,Health,Health,West,2026-09,11559,11222
P05326,Health,Health,West,2026-09,14176,13763
P05327,Health,Health,West,2026-09,30740,29845
P05328,Health,Health,West,2026-09,14042,13633
P05329,Health,Health,West,2026-09,18941,18389
P05330,Health,Health,West,2026-09,25882,25128
P05331,Health,Health,West,2026-09,30633,29741
P05332,Health,Health,West,2026-09,24535,23820
P05333,Health,Health,West,2026-09,27236,26443
P05334,Health,Health,West,2026-09,10668,10357
P05335,Health,Health,West,2026-09,30788,29891
P05336,Health,Health,West,2026-09,13594,13198
P05337,Health,Health,West,2026-09,9383,9110
P05338,Health,Health,West,2026-09,33612,32633
P05339,Health,Health,West,2026-09,11477,11143
P05340,Health,Health,West,2026-09,9620,9340
P05341,Health,Health,West,2026-09,23605,22917
P05342,Health,Health,West,2026-09,14827,14395
P05343,Health,Health,West,2026-09,9525,9248
P05344,Health,Health,West,2026-09,22893,22226
P05345,Health,Health,West,2026-09,27404,26606
P05346,Health,Health,West,2026-09,28382,27555
P05347,Health,Health,West,2026-09,10159,9863
P05348,Health,Health,West,2026-09,21628,20998
P05349,Health,Health,West,2026-09,28967,28123
P05350,Health,Health,West,2026-09,10319,10018
P05351,Health,Health,West,2026-09,11650,11311
P05352,Health,Health,West,2026-09,5784,5616
P05353,Health,Health,West,2026-09,20707,20104
P05354,Health,Health,West,2026-09,11278,10950
P05355,Health,Health,West,2026-09,26411,25642
P05356,Health,Health,West,2026-09,33211,32244
P05357,Health,Health,West,2026-09,11680,11340
P05358,Health,Health,West,2026-09,24264,23557
P05359,Health,Health,West,2026-09,11769,11426
P05360,Health,Health,West,2026-09,6229,6048
P05361,Health,Health,West,2026-09,27392,26594
P05362,Health,Health,West,2026-09,18118,17590
P05363,Health,Health,West,2026-09,32770,31816
P05364,Health,Health,West,2026-09,20983,20372
P05365,Health,Health,West,2026-09,10216,9918
P05366,Health,Health,West,2026-09,18568,18027
P05367,Health,Health,West,2026-09,11513,11178
P05368,Health,Health,West,2026-09,30805,29908
P05369,Health,Health,West,2026-09,25459,24717
P05370,Health,Health,West,2026-09,15466,15016
P05371,Health,Health,West,2026-09,20798,20192
P05372,Health,Health,West,2026-09,24847,24123
P05373,Health,Health,West,2026-09,28086,27268
P05374,Health,Health,West,2026-09,8005,7772
P05375,Health,Health,West,2026-09,6359,6174
P05376,Health,Health,West,2026-09,8986,8724
P05377,Health,Health,West,2026-09,17002,16507
P05378,Health,Health,West,2026-09,19052,18497
P05379,Health,Health,West,2026-09,9615,9335
P05380,Health,Health,West,2026-09,17465,16956
P05381,Health,Health,West,2026-09,18335,17801
P05382,Health,Health,West,2026-09,8832,8575
P05383,Health,Health,West,2026-09,31909,30980
P05384,Health,Health,West,2026-09,22836,22171
P05385,Health,Health,West,2026-09,16818,16328
P05386,Health,Health,West,2026-09,20200,19612
P05387,Health,Health,West,2026-09,14694,14266
P05388,Health,Health,West,2026-09,30129,29251
P05389,Health,Health,West,2026-09,22147,21502
P05390,Health,Health,West,2026-09,19857,19279
P05391,Health,Health,West,2026-09,31745,30820
P05392,Health,Health,West,2026-09,29661,28797
P05393,Health,Health,West,2026-09,28942,28099
P05394,Health,Health,West,2026-09,12162,11808
P05395,Health,Health,West,2026-09,10091,9797
P05396,Health,Health,West,2026-09,25436,24695
P05397,Health,Health,West,2026-09,19108,18551
P05398,Health,Health,West,2026-09,25253,24517
P05399,Health,Health,West,2026-09,27451,26651
P05400,Health,Health,West,2026-09,14154,13742
P05401,Health,Health,West,2026-09,13849,13446
P05402,Health,Health,West,2026-09,19741,19166
P05403,Health,Health,West,2026-09,13532,13138
P05404,Health,Health,West,2026-09,24784,24062
P05405,Health,Health,West,2026-09,27054,26266
P05406,Health,Health,West,2026-09,19204,18645
P05407,Health,Health,West,2026-09,26399,25630
P05408,Health,Health,West,2026-09,20301,19710
P05409,Health,Health,West,2026-09,26086,25326
P05410,Health,Health,West,2026-09,12144,11790
P05411,Health,Health,West,2026-09,26828,26047
P05412,Health,Health,West,2026-09,26151,25389
P05413,Health,Health,West,2026-09,13333,12945
P05414,Health,Health,West,2026-09,21602,20973
P05415,Health,Health,West,2026-09,30156,29278
P05416,Health,Health,West,2026-09,12845,12471
P05417,Health,Health,West,2026-09,26747,25968
P05418,Health,Health,West,2026-09,32975,32015
P05419,Health,Health,West,2026-09,30468,29581
P05420,Health,Health,West,2026-09,17189,16688
P05421,Health,Health,West,2026-09,23067,22395
P05422,Health,Health,West,2026-09,34056,33064
P05423,Health,Health,West,2026-09,21959,21319
P05424,Home,Home,North,2026-09,21237,20618
P05425,Home,Home,North,2026-09,29363,28508
P05426,Home,Home,North,2026-09,26516,25744
P05427,Home,Home,North,2026-09,6560,6369
P05428,Home,Home,North,2026-09,31143,30236
P05429,Home,Home,North,2026-09,6722,6526
P05430,Home,Home,North,2026-09,21495,20869
P05431,Home,Home,North,2026-09,21130,20515
P05432,Home,Home,North,2026-09,26881,26098
P05433,Home,Home,North,2026-09,9496,9219
P05434,Home,Home,North,2026-09,10339,10038
P05435,Home,Home,North,2026-09,25947,25191
P05436,Home,Home,North,2026-09,9524,9247
P05437,Home,Home,North,2026-09,18243,17712
P05438,Home,Home,North,2026-09,25390,24650
P05439,Home,Home,North,2026-09,23198,22522
P05440,Home,Home,North,2026-09,11190,10864
P05441,Home,Home,North,2026-09,13734,13334
P05442,Home,Home,North,2026-09,31857,30929
P05443,Home,Home,North,2026-09,17678,17163
P05444,Home,Home,North,2026-09,6662,6468
P05445,Home,Home,North,2026-09,11435,11102
P05446,Home,Home,North,2026-09,14783,14352
P05447,Home,Home,North,2026-09,32689,31737
P05448,Home,Home,North,2026-09,13699,13300
P05449,Home,Home,North,2026-09,6170,5990
P05450,Home,Home,North,2026-09,19429,18863
P05451,Home,Home,North,2026-09,7729,7504
P05452,Home,Home,North,2026-09,12919,12543
P05453,Home,Home,North,2026-09,32495,31549
P05454,Home,Home,North,2026-09,24653,23935
P05455,Home,Home,North,2026-09,6831,6632
P05456,Home,Home,North,2026-09,17678,17163
P05457,Home,Home,North,2026-09,10128,9833
P05458,Home,Home,North,2026-09,8801,8545
P05459,Home,Home,North,2026-09,21449,20824
P05460,Home,Home,North,2026-09,19231,18671
P05461,Home,Home,North,2026-09,25695,24947
P05462,Home,Home,North,2026-09,29768,28901
P05463,Home,Home,North,2026-09,12174,11819
P05464,Home,Home,North,2026-09,30604,29713
P05465,Home,Home,North,2026-09,19567,18997
P05466,Home,Home,North,2026-09,12504,12140
P05467,Home,Home,North,2026-09,28500,27670
P05468,Home,Home,North,2026-09,6419,6232
P05469,Home,Home,North,2026-09,20698,20095
P05470,Home,Home,North,2026-09,25117,24385
P05471,Home,Home,North,2026-09,13080,12699
P05472,Home,Home,North,2026-09,28982,28138
P05473,Home,Home,North,2026-09,11998,11649
P05474,Home,Home,North,2026-09,28338,27513
P05475,Home,Home,North,2026-09,7591,7370
P05476,Home,Home,North,2026-09,9809,9523
P05477,Home,Home,North,2026-09,15833,15372
P05478,Home,Home,North,2026-09,28726,27889
P05479,Home,Home,North,2026-09,9391,9117
P05480,Home,Home,North,2026-09,29308,28454
P05481,Home,Home,North,2026-09,11711,11370
P05482,Home,Home,North,2026-09,17782,17264
P05483,Home,Home,North,2026-09,15063,14624
P05484,Home,Home,North,2026-09,8670,8417
P05485,Home,Home,North,2026-09,31185,30277
P05486,Home,Home,North,2026-09,17392,16885
P05487,Home,Home,North,2026-09,24264,23557
P05488,Home,Home,North,2026-09,21127,20512
P05489,Home,Home,North,2026-09,19123,18566
P05490,Home,Home,North,2026-09,22253,21605
P05491,Home,Home,North,2026-09,29932,29060
P05492,Home,Home,North,2026-09,24508,23794
P05493,Home,Home,North,2026-09,19961,19380
P05494,Home,Home,North,2026-09,23033,22362
P05495,Home,Home,North,2026-09,21976,21336
P05496,Home,Home,North,2026-09,17254,16751
P05497,Home,Home,North,2026-09,22477,21822
P05498,Home,Home,North,2026-09,17539,17028
P05499,Home,Home,North,2026-09,26097,25337
