policy_id,product,segment,region,period,active_policies,earned_exposure_units
P04727,Health,Health,North,2026-09,1,1.0
P04728,Health,Health,North,2026-09,1,1.0
P04729,Health,Health,North,2026-09,1,1.0
P04730,Health,Health,North,2026-09,1,1.0
P04731,Health,Health,North,2026-09,1,1.0
P04732,Health,Health,North,2026-09,1,1.0
P04733,Health,Health,North,2026-09,1,1.0
P04734,Health,Health,North,2026-09,1,1.0
P04735,Health,Health,North,2026-09,1,1.0
P04736,Health,Health,North,2026-09,1,1.0
P04737,Health,Health,North,2026-09,1,1.0
P04738,Health,Health,North,2026-09,1,1.0
P04739,Health,Health,North,2026-09,1,1.0
P04740,Health,Health,North,2026-09,1,1.0
P04741,Health,Health,North,2026-09,1,1.0
P04742,Health,Health,North,2026-09,1,1.0
P04743,Health,Health,North,2026-09,1,1.0
P04744,Health,Health,North,2026-09,1,1.0
P04745,Health,Health,North,2026-09,1,1.0
P04746,Health,Health,North,2026-09,1,1.0
P04747,Health,Health,North,2026-09,1,1.0
P04748,Health,Health,North,2026-09,1,1.0
P04749,Health,Health,North,2026-09,1,1.0
P04750,Health,Health,North,2026-09,1,1.0
P04751,Health,Health,North,2026-09,1,1.0
P04752,Health,Health,North,2026-09,1,1.0
P04753,Health,Health,North,2026-09,1,1.0
P04754,Health,Health,North,2026-09,1,1.0
P04755,Health,Health,North,2026-09,1,1.0
P04756,Health,Health,North,2026-09,1,1.0
P04757,Health,Health,North,2026-09,1,1.0
P04758,Health,Health,North,2026-09,1,1.0
P04759,Health,Health,North,2026-09,1,1.0
P04760,Health,Health,North,2026-09,1,1.0
P04761,Health,Health,North,2026-09,1,1.0
P04762,Health,Health,North,2026-09,1,1.0
P04763,Health,Health,North,2026-09,1,1.0
P04764,Health,Health,South,2026-09,1,1.0
P04765,Health,Health,South,2026-09,1,1.0
P04766,Health,Health,South,2026-09,1,1.0
P04767,Health,Health,South,2026-09,1,1.0
P04768,Health,Health,South,2026-09,1,1.0
P04769,Health,Health,South,2026-09,1,1.0
P04770,Health,Health,South,2026-09,1,1.0
P04771,Health,Health,South,2026-09,1,1.0
P04772,Health,Health,South,2026-09,1,1.0
P04773,Health,Health,South,2026-09,1,1.0
P04774,Health,Health,South,2026-09,1,1.0
P04775,Health,Health,South,2026-09,1,1.0
P04776,Health,Health,South,2026-09,1,1.0
P04777,Health,Health,South,2026-09,1,1.0
P04778,Health,Health,South,2026-09,1,1.0
P04779,Health,Health,South,2026-09,1,1.0
P04780,Health,Health,South,2026-09,1,1.0
P04781,Health,Health,South,2026-09,1,1.0
P04782,Health,Health,South,2026-09,1,1.0
P04783,Health,Health,South,2026-09,1,1.0
P04784,Health,Health,South,2026-09,1,1.0
P04785,Health,Health,South,2026-09,1,1.0
P04786,Health,Health,South,2026-09,1,1.0
P04787,Health,Health,South,2026-09,1,1.0
P04788,Health,Health,South,2026-09,1,1.0
P04789,Health,Health,South,2026-09,1,1.0
P04790,Health,Health,South,2026-09,1,1.0
P04791,Health,Health,South,2026-09,1,1.0
P04792,Health,Health,South,2026-09,1,1.0
P04793,Health,Health,South,2026-09,1,1.0
P04794,Health,Health,South,2026-09,1,1.0
P04795,Health,Health,South,2026-09,1,1.0
P04796,Health,Health,South,2026-09,1,1.0
P04797,Health,Health,South,2026-09,1,1.0
P04798,Health,Health,South,2026-09,1,1.0
P04799,Health,Health,South,2026-09,1,1.0
P04800,Health,Health,South,2026-09,1,1.0
P04801,Health,Health,South,2026-09,1,1.0
P04802,Health,Health,South,2026-09,1,1.0
P04803,Health,Health,South,2026-09,1,1.0
P04804,Health,Health,South,2026-09,1,1.0
P04805,Health,Health,South,2026-09,1,1.0
P04806,Health,Health,South,2026-09,1,1.0
P04807,Health,Health,South,2026-09,1,1.0
P04808,Health,Health,South,2026-09,1,1.0
P04809,Health,Health,South,2026-09,1,1.0
P04810,Health,Health,South,2026-09,1,1.0
P04811,Health,Health,South,2026-09,1,1.0
P04812,Health,Health,South,2026-09,1,1.0
P04813,Health,Health,South,2026-09,1,1.0
P04814,Health,Health,South,2026-09,1,1.0
P04815,Health,Health,South,2026-09,1,1.0
P04816,Health,Health,South,2026-09,1,1.0
P04817,Health,Health,South,2026-09,1,1.0
P04818,Health,Health,South,2026-09,1,1.0
P04819,Health,Health,South,2026-09,1,1.0
P04820,Health,Health,South,2026-09,1,1.0
P04821,Health,Health,South,2026-09,1,1.0
P04822,Health,Health,South,2026-09,1,1.0
P04823,Health,Health,South,2026-09,1,1.0
P04824,Health,Health,South,2026-09,1,1.0
P04825,Health,Health,South,2026-09,1,1.0
P04826,Health,Health,South,2026-09,1,1.0
P04827,Health,Health,South,2026-09,1,1.0
P04828,Health,Health,South,2026-09,1,1.0
P04829,Health,Health,South,2026-09,1,1.0
P04830,Health,Health,South,2026-09,1,1.0
P04831,Health,Health,South,2026-09,1,1.0
P04832,Health,Health,South,2026-09,1,1.0
P04833,Health,Health,South,2026-09,1,1.0
P04834,Health,Health,South,2026-09,1,1.0
P04835,Health,Health,South,2026-09,1,1.0
P04836,Health,Health,South,2026-09,1,1.0
P04837,Health,Health,South,2026-09,1,1.0
P04838,Health,Health,South,2026-09,1,1.0
P04839,Health,Health,South,2026-09,1,1.0
P04840,Health,Health,South,2026-09,1,1.0
P04841,Health,Health,South,2026-09,1,1.0
P04842,Health,Health,South,2026-09,1,1.0
P04843,Health,Health,South,2026-09,1,1.0
P04844,Health,Health,South,2026-09,1,1.0
P04845,Health,Health,South,2026-09,1,1.0
P04846,Health,Health,South,2026-09,1,1.0
P04847,Health,Health,South,2026-09,1,1.0
P04848,Health,Health,South,2026-09,1,1.0
P04849,Health,Health,South,2026-09,1,1.0
P04850,Health,Health,South,2026-09,1,1.0
P04851,Health,Health,South,2026-09,1,1.0
P04852,Health,Health,South,2026-09,1,1.0
P04853,Health,Health,South,2026-09,1,1.0
P04854,Health,Health,South,2026-09,1,1.0
P04855,Health,Health,South,2026-09,1,1.0
P04856,Health,Health,South,2026-09,1,1.0
P04857,Health,Health,South,2026-09,1,1.0
P04858,Health,Health,South,2026-09,1,1.0
P04859,Health,Health,South,2026-09,1,1.0
P04860,Health,Health,South,2026-09,1,1.0
P04861,Health,Health,South,2026-09,1,1.0
P04862,Health,Health,South,2026-09,1,1.0
P04863,Health,Health,South,2026-09,1,1.0
P04864,Health,Health,South,2026-09,1,1.0
P04865,Health,Health,South,2026-09,1,1.0
P04866,Health,Health,South,2026-09,1,1.0
P04867,Health,Health,South,2026-09,1,1.0
P04868,Health,Health,South,2026-09,1,1.0
P04869,Health,Health,South,2026-09,1,1.0
P04870,Health,Health,South,2026-09,1,1.0
P04871,Health,Health,South,2026-09,1,1.0
P04872,Health,Health,South,2026-09,1,1.0
P04873,Health,Health,South,2026-09,1,1.0
P04874,Health,Health,South,2026-09,1,1.0
P04875,Health,Health,South,2026-09,1,1.0
P04876,Health,Health,South,2026-09,1,1.0
P04877,Health,Health,South,2026-09,1,1.0
P04878,Health,Health,South,2026-09,1,1.0
P04879,Health,Health,South,2026-09,1,1.0
P04880,Health,Health,South,2026-09,1,1.0
P04881,Health,Health,South,2026-09,1,1.0
P04882,Health,Health,South,2026-09,1,1.0
P04883,Health,Health,South,2026-09,1,1.0
P04884,Health,Health,South,2026-09,1,1.0
P04885,Health,Health,South,2026-09,1,1.0
P04886,Health,Health,South,2026-09,1,1.0
P04887,Health,Health,South,2026-09,1,1.0
P04888,Health,Health,South,2026-09,1,1.0
P04889,Health,Health,South,2026-09,1,1.0
P04890,Health,Health,South,2026-09,1,1.0
P04891,Health,Health,South,2026-09,1,1.0
P04892,Health,Health,South,2026-09,1,1.0
P04893,Health,Health,South,2026-09,1,1.0
P04894,Health,Health,South,2026-09,1,1.0
P04895,Health,Health,South,2026-09,1,1.0
P04896,Health,Health,South,2026-09,1,1.0
P04897,Health,Health,South,2026-09,1,1.0
P04898,Health,Health,South,2026-09,1,1.0
P04899,Health,Health,South,2026-09,1,1.0
P04900,Health,Health,South,2026-09,1,1.0
P04901,Health,Health,South,2026-09,1,1.0
P04902,Health,Health,South,2026-09,1,1.0
P04903,Health,Health,South,2026-09,1,1.0
P04904,Health,Health,South,2026-09,1,1.0
P04905,Health,Health,South,2026-09,1,1.0
P04906,Health,Health,South,2026-09,1,1.0
P04907,Health,Health,South,2026-09,1,1.0
P04908,Health,Health,South,2026-09,1,1.0
P04909,Health,Health,South,2026-09,1,1.0
P04910,Health,Health,South,2026-09,1,1.0
P04911,Health,Health,South,2026-09,1,1.0
P04912,Health,Health,South,2026-09,1,1.0
P04913,Health,Health,South,2026-09,1,1.0
P04914,Health,Health,South,2026-09,1,1.0
P04915,Health,Health,South,2026-09,1,1.0
P04916,Health,Health,South,2026-09,1,1.0
P04917,Health,Health,South,2026-09,1,1.0
P04918,Health,Health,South,2026-09,1,1.0
P04919,Health,Health,South,2026-09,1,1.0
P04920,Health,Health,South,2026-09,1,1.0
P04921,Health,Health,South,2026-09,1,1.0
P04922,Health,Health,South,2026-09,1,1.0
P04923,Health,Health,South,2026-09,1,1.0
P04924,Health,Health,South,2026-09,1,1.0
P04925,Health,Health,South,2026-09,1,1.0
P04926,Health,Health,South,2026-09,1,1.0
P04927,Health,Health,South,2026-09,1,1.0
P04928,Health,Health,South,2026-09,1,1.0
P04929,Health,Health,South,2026-09,1,1.0
P04930,Health,Health,South,2026-09,1,1.0
P04931,Health,Health,South,2026-09,1,1.0
P04932,Health,Health,South,2026-09,1,1.0
P04933,Health,Health,South,2026-09,1,1.0
P04934,Health,Health,South,2026-09,1,1.0
P04935,Health,Health,South,2026-09,1,1.0
P04936,Health,Health,South,2026-09,1,1.0
P04937,Health,Health,South,2026-09,1,1.0
P04938,Health,Health,South,2026-09,1,1.0
P04939,Health,Health,South,2026-09,1,1.0
P04940,Health,Health,South,2026-09,1,1.0
P04941,Health,Health,South,2026-09,1,1.0
P04942,Health,Health,South,2026-09,1,1.0
P04943,Health,Health,South,2026-09,1,1.0
P04944,Health,Health,South,2026-09,1,1.0
P04945,Health,Health,South,2026-09,1,1.0
P04946,Health,Health,South,2026-09,1,1.0
P04947,Health,Health,South,2026-09,1,1.0
P04948,Health,Health,South,2026-09,1,1.0
P04949,Health,Health,South,2026-09,1,1.0
P04950,Health,Health,South,2026-09,1,1.0
P04951,Health,Health,South,2026-09,1,1.0
P04952,Health,Health,South,2026-09,1,1.0
P04953,Health,Health,South,2026-09,1,1.0
P04954,Health,Health,South,2026-09,1,1.0
P04955,Health,Health,South,2026-09,1,1.0
P04956,Health,Health,South,2026-09,1,1.0
P04957,Health,Health,South,2026-09,1,1.0
P04958,Health,Health,South,2026-09,1,1.0
P04959,Health,Health,South,2026-09,1,1.0
P04960,Health,Health,South,2026-09,1,1.0
P04961,Health,Health,South,2026-09,1,1.0
P04962,Health,Health,South,2026-09,1,1.0
P04963,Health,Health,South,2026-09,1,1.0
P04964,Health,Health,South,2026-09,1,1.0
P04965,Health,Health,South,2026-09,1,1.0
P04966,Health,Health,South,2026-09,1,1.0
P04967,Health,Health,South,2026-09,1,1.0
P04968,Health,Health,South,2026-09,1,1.0
P04969,Health,Health,South,2026-09,1,1.0
P04970,Health,Health,South,2026-09,1,1.0
P04971,Health,Health,South,2026-09,1,1.0
P04972,Health,Health,South,2026-09,1,1.0
P04973,Health,Health,South,2026-09,1,1.0
P04974,Health,Health,South,2026-09,1,1.0
P04975,Health,Health,South,2026-09,1,1.0
P04976,Health,Health,South,2026-09,1,1.0
P04977,Health,Health,South,2026-09,1,1.0
P04978,Health,Health,South,2026-09,1,1.0
P04979,Health,Health,South,2026-09,1,1.0
P04980,Health,Health,South,2026-09,1,1.0
P04981,Health,Health,South,2026-09,1,1.0
P04982,Health,Health,South,2026-09,1,1.0
P04983,Health,Health,South,2026-09,1,1.0
P04984,Health,Health,South,2026-09,1,1.0
P04985,Health,Health,South,2026-09,1,1.0
P04986,Health,Health,South,2026-09,1,1.0
P04987,Health,Health,South,2026-09,1,1.0
P04988,Health,Health,South,2026-09,1,1.0
P04989,Health,Health,South,2026-09,1,1.0
P04990,Health,Health,South,2026-09,1,1.0
P04991,Health,Health,South,2026-09,1,1.0
P04992,Health,Health,South,2026-09,1,1.0
P04993,Health,Health,South,2026-09,1,1.0
P04994,Health,Health,East,2026-09,1,1.0
P04995,Health,Health,East,2026-09,1,1.0
P04996,Health,Health,East,2026-09,1,1.0
P04997,Health,Health,East,2026-09,1,1.0
P04998,Health,Health,East,2026-09,1,1.0
P04999,Health,Health,East,2026-09,1,1.0
P05000,Health,Health,East,2026-09,1,1.0
P05001,Health,Health,East,2026-09,1,1.0
P05002,Health,Health,East,2026-09,1,1.0
P05003,Health,Health,East,2026-09,1,1.0
P05004,Health,Health,East,2026-09,1,1.0
P05005,Health,Health,East,2026-09,1,1.0
P05006,Health,Health,East,2026-09,1,1.0
P05007,Health,Health,East,2026-09,1,1.0
P05008,Health,Health,East,2026-09,1,1.0
P05009,Health,Health,East,2026-09,1,1.0
P05010,Health,Health,East,2026-09,1,1.0
P05011,Health,Health,East,2026-09,1,1.0
P05012,Health,Health,East,2026-09,1,1.0
P05013,Health,Health,East,2026-09,1,1.0
P05014,Health,Health,East,2026-09,1,1.0
P05015,Health,Health,East,2026-09,1,1.0
P05016,Health,Health,East,2026-09,1,1.0
P05017,Health,Health,East,2026-09,1,1.0
P05018,Health,Health,East,2026-09,1,1.0
P05019,Health,Health,East,2026-09,1,1.0
P05020,Health,Health,East,2026-09,1,1.0
P05021,Health,Health,East,2026-09,1,1.0
P05022,Health,Health,East,2026-09,1,1.0
P05023,Health,Health,East,2026-09,1,1.0
P05024,Health,Health,East,2026-09,1,1.0
P05025,Health,Health,East,2026-09,1,1.0
P05026,Health,Health,East,2026-09,1,1.0
P05027,Health,Health,East,2026-09,1,1.0
P05028,Health,Health,East,2026-09,1,1.0
P05029,Health,Health,East,2026-09,1,1.0
P05030,Health,Health,East,2026-09,1,1.0
P05031,Health,Health,East,2026-09,1,1.0
P05032,Health,Health,East,2026-09,1,1.0
P05033,Health,Health,East,2026-09,1,1.0
P05034,Health,Health,East,2026-09,1,1.0
P05035,Health,Health,East,2026-09,1,1.0
P05036,Health,Health,East,2026-09,1,1.0
P05037,Health,Health,East,2026-09,1,1.0
P05038,Health,Health,East,2026-09,1,1.0
P05039,Health,Health,East,2026-09,1,1.0
P05040,Health,Health,East,2026-09,1,1.0
P05041,Health,Health,East,2026-09,1,1.0
P05042,Health,Health,East,2026-09,1,1.0
P05043,Health,Health,East,2026-09,1,1.0
P05044,Health,Health,East,2026-09,1,1.0
P05045,Health,Health,East,2026-09,1,1.0
P05046,Health,Health,East,2026-09,1,1.0
P05047,Health,Health,East,2026-09,1,1.0
P05048,Health,Health,East,2026-09,1,1.0
P05049,Health,Health,East,2026-09,1,1.0
P05050,Health,Health,East,2026-09,1,1.0
P05051,Health,Health,East,2026-09,1,1.0
P05052,Health,Health,East,2026-09,1,1.0
P05053,Health,Health,East,2026-09,1,1.0
P05054,Health,Health,East,2026-09,1,1.0
P05055,Health,Health,East,2026-09,1,1.0
P05056,Health,Health,East,2026-09,1,1.0
P05057,Health,Health,East,2026-09,1,1.0
P05058,Health,Health,East,2026-09,1,1.0
P05059,Health,Health,East,2026-09,1,1.0
P05060,Health,Health,East,2026-09,1,1.0
P05061,Health,Health,East,2026-09,1,1.0
P05062,Health,Health,East,2026-09,1,1.0
P05063,Health,Health,East,2026-09,1,1.0
P05064,Health,Health,East,2026-09,1,1.0
P05065,Health,Health,East,2026-09,1,1.0
P05066,Health,Health,East,2026-09,1,1.0
P05067,Health,Health,East,2026-09,1,1.0
P05068,Health,Health,East,2026-09,1,1.0
P05069,Health,Health,East,2026-09,1,1.0
P05070,Health,Health,East,2026-09,1,1.0
P05071,Health,Health,East,2026-09,1,1.0
P05072,Health,Health,East,2026-09,1,1.0
P05073,Health,Health,East,2026-09,1,1.0
P05074,Health,Health,East,2026-09,1,1.0
P05075,Health,Health,East,2026-09,1,1.0
P05076,Health,Health,East,2026-09,1,1.0
P05077,Health,Health,East,2026-09,1,1.0
P05078,Health,Health,East,2026-09,1,1.0
P05079,Health,Health,East,2026-09,1,1.0
P05080,Health,Health,East,2026-09,1,1.0
P05081,Health,Health,East,2026-09,1,1.0
P05082,Health,Health,East,2026-09,1,1.0
P05083,Health,Health,East,2026-09,1,1.0
P05084,Health,Health,East,2026-09,1,1.0
P05085,Health,Health,East,2026-09,1,1.0
P05086,Health,Health,East,2026-09,1,1.0
P05087,Health,Health,East,2026-09,1,1.0
P05088,Health,Health,East,2026-09,1,1.0
P05089,Health,Health,East,2026-09,1,1.0
P05090,Health,Health,East,2026-09,1,1.0
P05091,Health,Health,East,2026-09,1,1.0
P05092,Health,Health,East,2026-09,1,1.0
P05093,Health,Health,East,2026-09,1,1.0
P05094,Health,Health,East,2026-09,1,1.0
P05095,Health,Health,East,2026-09,1,1.0
P05096,Health,Health,East,2026-09,1,1.0
P05097,Health,Health,East,2026-09,1,1.0
P05098,Health,Health,East,2026-09,1,1.0
P05099,Health,Health,East,2026-09,1,1.0
P05100,Health,Health,East,2026-09,1,1.0
P05101,Health,Health,East,2026-09,1,1.0
P05102,Health,Health,East,2026-09,1,1.0
P05103,Health,Health,East,2026-09,1,1.0
P05104,Health,Health,East,2026-09,1,1.0
P05105,Health,Health,East,2026-09,1,1.0
P05106,Health,Health,East,2026-09,1,1.0
P05107,Health,Health,East,2026-09,1,1.0
P05108,Health,Health,East,2026-09,1,1.0
P05109,Health,Health,East,2026-09,1,1.0
P05110,Health,Health,East,2026-09,1,1.0
P05111,Health,Health,East,2026-09,1,1.0
P05112,Health,Health,East,2026-09,1,1.0
P05113,Health,Health,East,2026-09,1,1.0
P05114,Health,Health,East,2026-09,1,1.0
P05115,Health,Health,East,2026-09,1,1.0
P05116,Health,Health,East,2026-09,1,1.0
P05117,Health,Health,East,2026-09,1,1.0
P05118,Health,Health,East,2026-09,1,1.0
P05119,Health,Health,East,2026-09,1,1.0
P05120,Health,Health,East,2026-09,1,1.0
P05121,Health,Health,East,2026-09,1,1.0
P05122,Health,Health,East,2026-09,1,1.0
P05123,Health,Health,East,2026-09,1,1.0
P05124,Health,Health,East,2026-09,1,1.0
P05125,Health,Health,East,2026-09,1,1.0
P05126,Health,Health,East,2026-09,1,1.0
P05127,Health,Health,East,2026-09,1,1.0
P05128,Health,Health,East,2026-09,1,1.0
P05129,Health,Health,East,2026-09,1,1.0
P05130,Health,Health,East,2026-09,1,1.0
P05131,Health,Health,East,2026-09,1,1.0
P05132,Health,Health,East,2026-09,1,1.0
P05133,Health,Health,East,2026-09,1,1.0
P05134,Health,Health,East,2026-09,1,1.0
P05135,Health,Health,East,2026-09,1,1.0
P05136,Health,Health,East,2026-09,1,1.0
P05137,Health,Health,East,2026-09,1,1.0
P05138,Health,Health,East,2026-09,1,1.0
P05139,Health,Health,East,2026-09,1,1.0
P05140,Health,Health,East,2026-09,1,1.0
P05141,Health,Health,East,2026-09,1,1.0
P05142,Health,Health,East,2026-09,1,1.0
P05143,Health,Health,East,2026-09,1,1.0
P05144,Health,Health,East,2026-09,1,1.0
P05145,Health,Health,East,2026-09,1,1.0
P05146,Health,Health,East,2026-09,1,1.0
P05147,Health,Health,East,2026-09,1,1.0
P05148,Health,Health,East,2026-09,1,1.0
P05149,Health,Health,East,2026-09,1,1.0
P05150,Health,Health,East,2026-09,1,1.0
P05151,Health,Health,East,2026-09,1,1.0
P05152,Health,Health,East,2026-09,1,1.0
P05153,Health,Health,East,2026-09,1,1.0
P05154,Health,Health,East,2026-09,1,1.0
P05155,Health,Health,East,2026-09,1,1.0
P05156,Health,Health,East,2026-09,1,1.0
P05157,Health,Health,East,2026-09,1,1.0
P05158,Health,Health,East,2026-09,1,1.0
P05159,Health,Health,East,2026-09,1,1.0
P05160,Health,Health,East,2026-09,1,1.0
P05161,Health,Health,East,2026-09,1,1.0
P05162,Health,Health,East,2026-09,1,1.0
P05163,Health,Health,East,2026-09,1,1.0
P05164,Health,Health,East,2026-09,1,1.0
P05165,Health,Health,East,2026-09,1,1.0
P05166,Health,Health,East,2026-09,1,1.0
P05167,Health,Health,East,2026-09,1,1.0
P05168,Health,Health,East,2026-09,1,1.0
P05169,Health,Health,East,2026-09,1,1.0
P05170,Health,Health,East,2026-09,1,1.0
P05171,Health,Health,East,2026-09,1,1.0
P05172,Health,Health,East,2026-09,1,1.0
P05173,Health,Health,East,2026-09,1,1.0
P05174,Health,Health,East,2026-09,1,1.0
P05175,Health,Health,East,2026-09,1,1.0
P05176,Health,Health,East,2026-09,1,1.0
P05177,Health,Health,East,2026-09,1,1.0
P05178,Health,Health,East,2026-09,1,1.0
P05179,Health,Health,East,2026-09,1,1.0
P05180,Health,Health,East,2026-09,1,1.0
P05181,Health,Health,East,2026-09,1,1.0
P05182,Health,Health,East,2026-09,1,1.0
P05183,Health,Health,East,2026-09,1,1.0
P05184,Health,Health,East,2026-09,1,1.0
P05185,Health,Health,East,2026-09,1,1.0
P05186,Health,Health,East,2026-09,1,1.0
P05187,Health,Health,East,2026-09,1,1.0
P05188,Health,Health,East,2026-09,1,1.0
P05189,Health,Health,East,2026-09,1,1.0
P05190,Health,Health,East,2026-09,1,1.0
P05191,Health,Health,East,2026-09,1,1.0
P05192,Health,Health,East,2026-09,1,1.0
P05193,Health,Health,East,2026-09,1,1.0
P05194,Health,Health,East,2026-09,1,1.0
P05195,Health,Health,East,2026-09,1,1.0
P05196,Health,Health,East,2026-09,1,1.0
P05197,Health,Health,East,2026-09,1,1.0
P05198,Health,Health,East,2026-09,1,1.0
P05199,Health,Health,East,2026-09,1,1.0
P05200,Health,Health,East,2026-09,1,1.0
P05201,Health,Health,East,2026-09,1,1.0
P05202,Health,Health,East,2026-09,1,1.0
P05203,Health,Health,East,2026-09,1,1.0
P05204,Health,Health,East,2026-09,1,1.0
P05205,Health,Health,East,2026-09,1,1.0
P05206,Health,Health,East,2026-09,1,1.0
P05207,Health,Health,East,2026-09,1,1.0
P05208,Health,Health,East,2026-09,1,1.0
P05209,Health,Health,East,2026-09,1,1.0
P05210,Health,Health,East,2026-09,1,1.0
P05211,Health,Health,East,2026-09,1,1.0
P05212,Health,Health,East,2026-09,1,1.0
P05213,Health,Health,East,2026-09,1,1.0
P05214,Health,Health,West,2026-09,1,1.0
P05215,Health,Health,West,2026-09,1,1.0
P05216,Health,Health,West,2026-09,1,1.0
P05217,Health,Health,West,2026-09,1,1.0
P05218,Health,Health,West,2026-09,1,1.0
P05219,Health,Health,West,2026-09,1,1.0
P05220,Health,Health,West,2026-09,1,1.0
P05221,Health,Health,West,2026-09,1,1.0
P05222,Health,Health,West,2026-09,1,1.0
P05223,Health,Health,West,2026-09,1,1.0
P05224,Health,Health,West,2026-09,1,1.0
P05225,Health,Health,West,2026-09,1,1.0
P05226,Health,Health,West,2026-09,1,1.0
P05227,Health,Health,West,2026-09,1,1.0
P05228,Health,Health,West,2026-09,1,1.0
P05229,Health,Health,West,2026-09,1,1.0
P05230,Health,Health,West,2026-09,1,1.0
P05231,Health,Health,West,2026-09,1,1.0
P05232,Health,Health,West,2026-09,1,1.0
P05233,Health,Health,West,2026-09,1,1.0
P05234,Health,Health,West,2026-09,1,1.0
P05235,Health,Health,West,2026-09,1,1.0
P05236,Health,Health,West,2026-09,1,1.0
P05237,Health,Health,West,2026-09,1,1.0
P05238,Health,Health,West,2026-09,1,1.0
P05239,Health,Health,West,2026-09,1,1.0
P05240,Health,Health,West,2026-09,1,1.0
P05241,Health,Health,West,2026-09,1,1.0
P05242,Health,Health,West,2026-09,1,1.0
P05243,Health,Health,West,2026-09,1,1.0
P05244,Health,Health,West,2026-09,1,1.0
P05245,Health,Health,West,2026-09,1,1.0
P05246,Health,Health,West,2026-09,1,1.0
P05247,Health,Health,West,2026-09,1,1.0
P05248,Health,Health,West,2026-09,1,1.0
P05249,Health,Health,West,2026-09,1,1.0
P05250,Health,Health,West,2026-09,1,1.0
P05251,Health,Health,West,2026-09,1,1.0
P05252,Health,Health,West,2026-09,1,1.0
P05253,Health,Health,West,2026-09,1,1.0
P05254,Health,Health,West,2026-09,1,1.0
P05255,Health,Health,West,2026-09,1,1.0
P05256,Health,Health,West,2026-09,1,1.0
P05257,Health,Health,West,2026-09,1,1.0
P05258,Health,Health,West,2026-09,1,1.0
P05259,Health,Health,West,2026-09,1,1.0
P05260,Health,Health,West,2026-09,1,1.0
P05261,Health,Health,West,2026-09,1,1.0
P05262,Health,Health,West,2026-09,1,1.0
P05263,Health,Health,West,2026-09,1,1.0
P05264,Health,Health,West,2026-09,1,1.0
P05265,Health,Health,West,2026-09,1,1.0
P05266,Health,Health,West,2026-09,1,1.0
P05267,Health,Health,West,2026-09,1,1.0
P05268,Health,Health,West,2026-09,1,1.0
P05269,Health,Health,West,2026-09,1,1.0
P05270,Health,Health,West,2026-09,1,1.0
P05271,Health,Health,West,2026-09,1,1.0
P05272,Health,Health,West,2026-09,1,1.0
P05273,Health,Health,West,2026-09,1,1.0
P05274,Health,Health,West,2026-09,1,1.0
P05275,Health,Health,West,2026-09,1,1.0
P05276,Health,Health,West,2026-09,1,1.0
P05277,Health,Health,West,2026-09,1,1.0
P05278,Health,Health,West,2026-09,1,1.0
P05279,Health,Health,West,2026-09,1,1.0
P05280,Health,Health,West,2026-09,1,1.0
P05281,Health,Health,West,2026-09,1,1.0
P05282,Health,Health,West,2026-09,1,1.0
P05283,Health,Health,West,2026-09,1,1.0
P05284,Health,Health,West,2026-09,1,1.0
P05285,Health,Health,West,2026-09,1,1.0
P05286,Health,Health,West,2026-09,1,1.0
P05287,Health,Health,West,2026-09,1,1.0
P05288,Health,Health,West,2026-09,1,1.0
P05289,Health,Health,West,2026-09,1,1.0
P05290,Health,Health,West,2026-09,1,1.0
P05291,Health,Health,West,2026-09,1,1.0
P05292,Health,Health,West,2026-09,1,1.0
P05293,Health,Health,West,2026-09,1,1.0
P05294,Health,Health,West,2026-09,1,1.0
P05295,Health,Health,West,2026-09,1,1.0
P05296,Health,Health,West,2026-09,1,1.0
P05297,Health,Health,West,2026-09,1,1.0
P05298,Health,Health,West,2026-09,1,1.0
P05299,Health,Health,West,2026-09,1,1.0
P05300,Health,Health,West,2026-09,1,1.0
P05301,Health,Health,West,2026-09,1,1.0
P05302,Health,Health,West,2026-09,1,1.0
P05303,Health,Health,West,2026-09,1,1.0
P05304,Health,Health,West,2026-09,1,1.0
P05305,Health,Health,West,2026-09,1,1.0
P05306,Health,Health,West,2026-09,1,1.0
P05307,Health,Health,West,2026-09,1,1.0
P05308,Health,Health,West,2026-09,1,1.0
P05309,Health,Health,West,2026-09,1,1.0
P05310,Health,Health,West,2026-09,1,1.0
P05311,Health,Health,West,2026-09,1,1.0
P05312,Health,Health,West,2026-09,1,1.0
P05313,Health,Health,West,2026-09,1,1.0
P05314,Health,Health,West,2026-09,1,1.0
P05315,Health,Health,West,2026-09,1,1.0
P05316,Health,Health,West,2026-09,1,1.0
P05317,Health,Health,West,2026-09,1,1.0
P05318,Health,Health,West,2026-09,1,1.0
P05319,Health,Health,West,2026-09,1,1.0
P05320,Health,Health,West,2026-09,1,1.0
P05321,Health,Health,West,2026-09,1,1.0
P05322,Health,Health,West,2026-09,1,1.0
P05323,Health,Health,West,2026-09,1,1.0
P05324,Health,Health,West,2026-09,1,1.0
P05325,Health,Health,West,2026-09,1,1.0
P05326,Health,Health,West,2026-09,1,1.0
P05327,Health,Health,West,2026-09,1,1.0
P05328,Health,Health,West,2026-09,1,1.0
P05329,Health,Health,West,2026-09,1,1.0
P05330,Health,Health,West,2026-09,1,1.0
P05331,Health,Health,West,2026-09,1,1.0
P05332,Health,Health,West,2026-09,1,1.0
P05333,Health,Health,West,2026-09,1,1.0
