policy_id,product,segment,region,period,written_premium,earned_premium
P10492,Health,Health,North,2026-08,14982,14546
P10493,Health,Health,North,2026-08,34568,33561
P10494,Health,Health,North,2026-08,21339,20717
P10495,Health,Health,North,2026-08,17032,16536
P10496,Health,Health,North,2026-08,18238,17707
P10497,Health,Health,South,2026-08,19284,18722
P10498,Health,Health,South,2026-08,31590,30670
P10499,Health,Health,South,2026-08,34387,33385
P10500,Health,Health,South,2026-08,30891,29991
P10501,Health,Health,South,2026-08,30817,29919
P10502,Health,Health,South,2026-08,11805,11461
P10503,Health,Health,South,2026-08,13865,13461
P10504,Health,Health,South,2026-08,23550,22864
P10505,Health,Health,South,2026-08,25328,24590
P10506,Health,Health,South,2026-08,11914,11567
P10507,Health,Health,South,2026-08,27994,27179
P10508,Health,Health,South,2026-08,11833,11488
P10509,Health,Health,South,2026-08,13698,13299
P10510,Health,Health,South,2026-08,14993,14556
P10511,Health,Health,South,2026-08,30944,30043
P10512,Health,Health,South,2026-08,27574,26771
P10513,Health,Health,South,2026-08,21617,20987
P10514,Health,Health,South,2026-08,30168,29289
P10515,Health,Health,South,2026-08,29966,29093
P10516,Health,Health,South,2026-08,17449,16941
P10517,Health,Health,South,2026-08,29035,28189
P10518,Health,Health,South,2026-08,12018,11668
P10519,Health,Health,South,2026-08,20804,20198
P10520,Health,Health,South,2026-08,9415,9141
P10521,Health,Health,South,2026-08,18543,18003
P10522,Health,Health,South,2026-08,21311,20690
P10523,Health,Health,South,2026-08,8281,8040
P10524,Health,Health,South,2026-08,19603,19032
P10525,Health,Health,South,2026-08,25196,24462
P10526,Health,Health,South,2026-08,24083,23382
P10527,Health,Health,South,2026-08,7525,7306
P10528,Health,Health,South,2026-08,8737,8483
P10529,Health,Health,South,2026-08,16311,15836
P10530,Health,Health,South,2026-08,30846,29948
P10531,Health,Health,South,2026-08,31648,30726
P10532,Health,Health,South,2026-08,15076,14637
P10533,Health,Health,South,2026-08,27185,26393
P10534,Health,Health,South,2026-08,22998,22328
P10535,Health,Health,South,2026-08,35010,33990
P10536,Health,Health,South,2026-08,8717,8463
P10537,Health,Health,South,2026-08,22125,21481
P10538,Health,Health,South,2026-08,23446,22763
P10539,Health,Health,South,2026-08,15018,14581
P10540,Health,Health,South,2026-08,7306,7093
P10541,Health,Health,South,2026-08,7458,7241
P10542,Health,Health,South,2026-08,19336,18773
P10543,Health,Health,South,2026-08,26403,25634
P10544,Health,Health,South,2026-08,26631,25855
P10545,Health,Health,South,2026-08,11270,10942
P10546,Health,Health,South,2026-08,31299,30387
P10547,Health,Health,South,2026-08,17074,16577
P10548,Health,Health,South,2026-08,34446,33443
P10549,Health,Health,South,2026-08,9412,9138
P10550,Health,Health,South,2026-08,30662,29769
P10551,Health,Health,South,2026-08,32789,31834
P10552,Health,Health,South,2026-08,30254,29373
P10553,Health,Health,South,2026-08,29845,28976
P10554,Health,Health,South,2026-08,16606,16122
P10555,Health,Health,South,2026-08,27020,26233
P10556,Health,Health,South,2026-08,23057,22385
P10557,Health,Health,South,2026-08,18474,17936
P10558,Health,Health,South,2026-08,35297,34269
P10559,Health,Health,South,2026-08,14510,14087
P10560,Health,Health,South,2026-08,18139,17611
P10561,Health,Health,South,2026-08,32627,31677
P10562,Health,Health,South,2026-08,14466,14045
P10563,Health,Health,South,2026-08,10434,10130
P10564,Health,Health,South,2026-08,15087,14648
P10565,Health,Health,South,2026-08,28381,27554
P10566,Health,Health,South,2026-08,31354,30441
P10567,Health,Health,South,2026-08,9303,9032
P10568,Health,Health,South,2026-08,24309,23601
P10569,Health,Health,South,2026-08,22699,22038
P10570,Health,Health,South,2026-08,25703,24954
P10571,Health,Health,South,2026-08,25770,25019
P10572,Health,Health,South,2026-08,34301,33302
P10573,Health,Health,South,2026-08,16169,15698
P10574,Health,Health,South,2026-08,14785,14354
P10575,Health,Health,South,2026-08,23111,22438
P10576,Health,Health,South,2026-08,18620,18078
P10577,Health,Health,South,2026-08,19933,19352
P10578,Health,Health,South,2026-08,7966,7734
P10579,Health,Health,South,2026-08,10302,10002
P10580,Health,Health,South,2026-08,33588,32610
P10581,Health,Health,South,2026-08,7937,7706
P10582,Health,Health,South,2026-08,23376,22695
P10583,Health,Health,South,2026-08,28240,27417
P10584,Health,Health,South,2026-08,6268,6085
P10585,Health,Health,South,2026-08,12506,12142
P10586,Health,Health,South,2026-08,17072,16575
P10587,Health,Health,South,2026-08,20910,20301
P10588,Health,Health,South,2026-08,16023,15556
P10589,Health,Health,South,2026-08,25117,24385
P10590,Health,Health,South,2026-08,12614,12247
P10591,Health,Health,South,2026-08,6670,6476
P10592,Health,Health,South,2026-08,5964,5790
P10593,Health,Health,South,2026-08,16138,15668
P10594,Health,Health,South,2026-08,16616,16132
P10595,Health,Health,South,2026-08,33980,32990
P10596,Health,Health,South,2026-08,7242,7031
P10597,Health,Health,South,2026-08,21598,20969
P10598,Health,Health,South,2026-08,23010,22340
P10599,Health,Health,South,2026-08,26604,25829
P10600,Health,Health,South,2026-08,24813,24090
P10601,Health,Health,South,2026-08,6157,5978
P10602,Health,Health,South,2026-08,24610,23893
P10603,Health,Health,South,2026-08,15454,15004
P10604,Health,Health,South,2026-08,28781,27943
P10605,Health,Health,South,2026-08,11490,11155
P10606,Health,Health,South,2026-08,27104,26315
P10607,Health,Health,South,2026-08,24421,23710
P10608,Health,Health,South,2026-08,25214,24480
P10609,Health,Health,South,2026-08,11122,10798
P10610,Health,Health,South,2026-08,25714,24965
P10611,Health,Health,South,2026-08,27719,26912
P10612,Health,Health,South,2026-08,20395,19801
P10613,Health,Health,South,2026-08,15986,15520
P10614,Health,Health,South,2026-08,10844,10528
P10615,Health,Health,South,2026-08,14495,14073
P10616,Health,Health,South,2026-08,28513,27683
P10617,Health,Health,South,2026-08,18028,17503
P10618,Health,Health,South,2026-08,26706,25928
P10619,Health,Health,South,2026-08,27811,27001
P10620,Health,Health,South,2026-08,25861,25108
P10621,Health,Health,South,2026-08,25843,25090
P10622,Health,Health,South,2026-08,23987,23288
P10623,Health,Health,South,2026-08,21254,20635
P10624,Health,Health,South,2026-08,11769,11426
P10625,Health,Health,South,2026-08,30851,29952
P10626,Health,Health,South,2026-08,34443,33440
P10627,Health,Health,South,2026-08,19717,19143
P10628,Health,Health,South,2026-08,33525,32549
P10629,Health,Health,South,2026-08,35441,34409
P10630,Health,Health,South,2026-08,20300,19709
P10631,Health,Health,South,2026-08,27345,26549
P10632,Health,Health,South,2026-08,24962,24235
P10633,Health,Health,South,2026-08,12936,12559
P10634,Health,Health,South,2026-08,7310,7097
P10635,Health,Health,South,2026-08,19329,18766
P10636,Health,Health,South,2026-08,29206,28355
P10637,Health,Health,South,2026-08,15535,15083
P10638,Health,Health,South,2026-08,29123,28275
P10639,Health,Health,South,2026-08,25289,24552
P10640,Health,Health,South,2026-08,26494,25722
P10641,Health,Health,South,2026-08,14371,13952
P10642,Health,Health,South,2026-08,19822,19245
P10643,Health,Health,South,2026-08,11292,10963
P10644,Health,Health,South,2026-08,13212,12827
P10645,Health,Health,South,2026-08,8575,8325
P10646,Health,Health,South,2026-08,9668,9386
P10647,Health,Health,South,2026-08,12145,11791
P10648,Health,Health,South,2026-08,23082,22410
P10649,Health,Health,South,2026-08,18970,18417
P10650,Health,Health,South,2026-08,13814,13412
P10651,Health,Health,South,2026-08,31391,30477
P10652,Health,Health,South,2026-08,21453,20828
P10653,Health,Health,South,2026-08,33226,32258
P10654,Health,Health,South,2026-08,24701,23982
P10655,Health,Health,South,2026-08,6384,6198
P10656,Health,Health,South,2026-08,32940,31981
P10657,Health,Health,South,2026-08,31284,30373
P10658,Health,Health,South,2026-08,24711,23991
P10659,Health,Health,South,2026-08,21737,21104
P10660,Health,Health,South,2026-08,19316,18753
P10661,Health,Health,South,2026-08,20182,19594
P10662,Health,Health,South,2026-08,28673,27838
P10663,Health,Health,South,2026-08,21097,20483
P10664,Health,Health,South,2026-08,11124,10800
P10665,Health,Health,South,2026-08,7637,7415
P10666,Health,Health,South,2026-08,9650,9369
P10667,Health,Health,South,2026-08,13355,12966
P10668,Health,Health,South,2026-08,16796,16307
P10669,Health,Health,South,2026-08,32318,31377
P10670,Health,Health,South,2026-08,12990,12612
P10671,Health,Health,South,2026-08,15372,14924
P10672,Health,Health,South,2026-08,12514,12150
P10673,Health,Health,South,2026-08,22062,21419
P10674,Health,Health,South,2026-08,24172,23468
P10675,Health,Health,South,2026-08,21659,21028
P10676,Health,Health,South,2026-08,34077,33084
P10677,Health,Health,South,2026-08,35364,34334
P10678,Health,Health,South,2026-08,30690,29796
P10679,Health,Health,South,2026-08,29740,28874
P10680,Health,Health,South,2026-08,16746,16258
P10681,Health,Health,South,2026-08,23069,22397
P10682,Health,Health,South,2026-08,16314,15839
P10683,Health,Health,South,2026-08,29121,28273
P10684,Health,Health,South,2026-08,11000,10680
P10685,Health,Health,South,2026-08,12327,11968
P10686,Health,Health,South,2026-08,7062,6856
P10687,Health,Health,South,2026-08,23931,23234
P10688,Health,Health,South,2026-08,26287,25521
P10689,Health,Health,South,2026-08,6016,5841
P10690,Health,Health,South,2026-08,21027,20415
P10691,Health,Health,South,2026-08,17066,16569
P10692,Health,Health,South,2026-08,29358,28503
P10693,Health,Health,South,2026-08,7067,6861
P10694,Health,Health,South,2026-08,7353,7139
P10695,Health,Health,South,2026-08,24265,23558
P10696,Health,Health,South,2026-08,23420,22738
P10697,Health,Health,South,2026-08,30503,29615
P10698,Health,Health,South,2026-08,23439,22756
P10699,Health,Health,South,2026-08,34002,33012
P10700,Health,Health,South,2026-08,15217,14774
P10701,Health,Health,South,2026-08,17689,17174
P10702,Health,Health,South,2026-08,34840,33825
P10703,Health,Health,South,2026-08,9098,8833
P10704,Health,Health,South,2026-08,29463,28605
P10705,Health,Health,South,2026-08,6259,6077
P10706,Health,Health,South,2026-08,20310,19718
P10707,Health,Health,South,2026-08,10456,10151
P10708,Health,Health,South,2026-08,23633,22945
P10709,Health,Health,South,2026-08,29530,28670
P10710,Health,Health,South,2026-08,6895,6694
P10711,Health,Health,South,2026-08,10761,10448
P10712,Health,Health,South,2026-08,16053,15585
P10713,Health,Health,East,2026-08,13314,12926
P10714,Health,Health,East,2026-08,17035,16539
P10715,Health,Health,East,2026-08,33645,32665
P10716,Health,Health,East,2026-08,8798,8542
P10717,Health,Health,East,2026-08,18205,17675
P10718,Health,Health,East,2026-08,19193,18634
P10719,Health,Health,East,2026-08,14031,13622
P10720,Health,Health,East,2026-08,13977,13570
P10721,Health,Health,East,2026-08,26719,25941
P10722,Health,Health,East,2026-08,23889,23193
P10723,Health,Health,East,2026-08,29584,28722
P10724,Health,Health,East,2026-08,17674,17159
P10725,Health,Health,East,2026-08,23563,22877
P10726,Health,Health,East,2026-08,31942,31012
P10727,Health,Health,East,2026-08,30708,29814
P10728,Health,Health,East,2026-08,32715,31762
P10729,Health,Health,East,2026-08,13698,13299
P10730,Health,Health,East,2026-08,34626,33617
P10731,Health,Health,East,2026-08,29688,28823
P10732,Health,Health,East,2026-08,29057,28211
P10733,Health,Health,East,2026-08,25341,24603
P10734,Health,Health,East,2026-08,34563,33556
P10735,Health,Health,East,2026-08,18740,18194
P10736,Health,Health,East,2026-08,27502,26701
P10737,Health,Health,East,2026-08,26254,25489
P10738,Health,Health,East,2026-08,27226,26433
P10739,Health,Health,East,2026-08,27791,26982
P10740,Health,Health,East,2026-08,11413,11081
P10741,Health,Health,East,2026-08,16037,15570
P10742,Health,Health,East,2026-08,17299,16795
P10743,Health,Health,East,2026-08,27691,26884
P10744,Health,Health,East,2026-08,26762,25983
P10745,Health,Health,East,2026-08,30184,29305
P10746,Health,Health,East,2026-08,28874,28033
P10747,Health,Health,East,2026-08,23251,22574
P10748,Health,Health,East,2026-08,9929,9640
P10749,Health,Health,East,2026-08,24403,23692
P10750,Health,Health,East,2026-08,31752,30827
P10751,Health,Health,East,2026-08,24628,23911
P10752,Health,Health,East,2026-08,32002,31070
P10753,Health,Health,East,2026-08,35023,34003
P10754,Health,Health,East,2026-08,16334,15858
P10755,Health,Health,East,2026-08,26968,26183
P10756,Health,Health,East,2026-08,21614,20984
P10757,Health,Health,East,2026-08,19131,18574
P10758,Health,Health,East,2026-08,12848,12474
P10759,Health,Health,East,2026-08,13024,12645
P10760,Health,Health,East,2026-08,11245,10917
P10761,Health,Health,East,2026-08,24287,23580
P10762,Health,Health,East,2026-08,9991,9700
P10763,Health,Health,East,2026-08,18442,17905
P10764,Health,Health,East,2026-08,21128,20513
P10765,Health,Health,East,2026-08,18642,18099
P10766,Health,Health,East,2026-08,30813,29916
P10767,Health,Health,East,2026-08,18786,18239
P10768,Health,Health,East,2026-08,8262,8021
P10769,Health,Health,East,2026-08,34823,33809
P10770,Health,Health,East,2026-08,30523,29634
P10771,Health,Health,East,2026-08,25121,24389
P10772,Health,Health,East,2026-08,27934,27120
P10773,Health,Health,East,2026-08,9586,9307
P10774,Health,Health,East,2026-08,28214,27392
P10775,Health,Health,East,2026-08,11910,11563
P10776,Health,Health,East,2026-08,20124,19538
P10777,Health,Health,East,2026-08,11041,10719
P10778,Health,Health,East,2026-08,27859,27048
P10779,Health,Health,East,2026-08,13025,12646
P10780,Health,Health,East,2026-08,13238,12852
P10781,Health,Health,East,2026-08,9032,8769
P10782,Health,Health,East,2026-08,26890,26107
P10783,Health,Health,East,2026-08,14483,14061
P10784,Health,Health,East,2026-08,20980,20369
P10785,Health,Health,East,2026-08,15547,15094
P10786,Health,Health,East,2026-08,28470,27641
P10787,Health,Health,East,2026-08,12457,12094
P10788,Health,Health,East,2026-08,33323,32352
P10789,Health,Health,East,2026-08,15228,14784
P10790,Health,Health,East,2026-08,8876,8617
P10791,Health,Health,East,2026-08,12861,12486
P10792,Health,Health,East,2026-08,8002,7769
P10793,Health,Health,East,2026-08,19533,18964
P10794,Health,Health,East,2026-08,13151,12768
P10795,Health,Health,East,2026-08,31723,30799
P10796,Health,Health,East,2026-08,20947,20337
P10797,Health,Health,East,2026-08,12659,12290
P10798,Health,Health,East,2026-08,19023,18469
P10799,Health,Health,East,2026-08,11567,11230
P10800,Health,Health,East,2026-08,11062,10740
P10801,Health,Health,East,2026-08,14624,14198
P10802,Health,Health,East,2026-08,9005,8743
P10803,Health,Health,East,2026-08,11352,11021
P10804,Health,Health,East,2026-08,33241,32273
P10805,Health,Health,East,2026-08,25318,24581
P10806,Health,Health,East,2026-08,32747,31793
P10807,Health,Health,East,2026-08,13344,12955
P10808,Health,Health,East,2026-08,30874,29975
P10809,Health,Health,East,2026-08,16423,15945
P10810,Health,Health,East,2026-08,10054,9761
P10811,Health,Health,East,2026-08,29347,28492
P10812,Health,Health,East,2026-08,7584,7363
P10813,Health,Health,East,2026-08,17668,17153
P10814,Health,Health,East,2026-08,29773,28906
P10815,Health,Health,East,2026-08,23869,23174
P10816,Health,Health,East,2026-08,20974,20363
P10817,Health,Health,East,2026-08,16171,15700
P10818,Health,Health,East,2026-08,8034,7800
P10819,Health,Health,East,2026-08,34787,33774
P10820,Health,Health,East,2026-08,10947,10628
P10821,Health,Health,East,2026-08,13299,12912
P10822,Health,Health,East,2026-08,12733,12362
P10823,Health,Health,East,2026-08,32362,31419
P10824,Health,Health,East,2026-08,28149,27329
P10825,Health,Health,East,2026-08,19200,18641
P10826,Health,Health,East,2026-08,33749,32766
P10827,Health,Health,East,2026-08,7384,7169
P10828,Health,Health,East,2026-08,31945,31015
P10829,Health,Health,East,2026-08,7607,7385
P10830,Health,Health,East,2026-08,17267,16764
P10831,Health,Health,East,2026-08,7419,7203
P10832,Health,Health,East,2026-08,35021,34001
P10833,Health,Health,East,2026-08,32550,31602
P10834,Health,Health,East,2026-08,22924,22256
P10835,Health,Health,East,2026-08,12204,11849
P10836,Health,Health,East,2026-08,13927,13521
P10837,Health,Health,East,2026-08,18973,18420
P10838,Health,Health,East,2026-08,15270,14825
P10839,Health,Health,East,2026-08,6464,6276
P10840,Health,Health,East,2026-08,25010,24282
P10841,Health,Health,East,2026-08,23760,23068
P10842,Health,Health,East,2026-08,32255,31316
P10843,Health,Health,East,2026-08,19771,19195
P10844,Health,Health,East,2026-08,15910,15447
P10845,Health,Health,East,2026-08,20782,20177
P10846,Health,Health,East,2026-08,11529,11193
P10847,Health,Health,East,2026-08,24113,23411
P10848,Health,Health,East,2026-08,28334,27509
P10849,Health,Health,East,2026-08,10325,10024
P10850,Health,Health,East,2026-08,15142,14701
P10851,Health,Health,East,2026-08,31189,30281
P10852,Health,Health,East,2026-08,20608,20008
P10853,Health,Health,East,2026-08,21377,20754
P10854,Health,Health,East,2026-08,26943,26158
P10855,Health,Health,East,2026-08,22722,22060
P10856,Health,Health,East,2026-08,7874,7645
P10857,Health,Health,East,2026-08,29325,28471
P10858,Health,Health,East,2026-08,32797,31842
P10859,Health,Health,East,2026-08,7398,7183
P10860,Health,Health,East,2026-08,9383,9110
P10861,Health,Health,East,2026-08,26346,25579
P10862,Health,Health,East,2026-08,23498,22814
P10863,Health,Health,East,2026-08,17015,16519
P10864,Health,Health,East,2026-08,21593,20964
P10865,Health,Health,East,2026-08,26386,25617
P10866,Health,Health,East,2026-08,20577,19978
P10867,Health,Health,East,2026-08,9936,9647
P10868,Health,Health,East,2026-08,8454,8208
P10869,Health,Health,East,2026-08,18661,18117
P10870,Health,Health,East,2026-08,32798,31843
P10871,Health,Health,East,2026-08,22134,21489
P10872,Health,Health,East,2026-08,16305,15830
P10873,Health,Health,East,2026-08,32384,31441
P10874,Health,Health,East,2026-08,17194,16693
P10875,Health,Health,East,2026-08,20713,20110
P10876,Health,Health,East,2026-08,9244,8975
P10877,Health,Health,East,2026-08,27380,26583
P10878,Health,Health,East,2026-08,26297,25531
P10879,Health,Health,East,2026-08,29041,28195
P10880,Health,Health,East,2026-08,15341,14894
P10881,Health,Health,East,2026-08,18578,18037
P10882,Health,Health,East,2026-08,10759,10446
P10883,Health,Health,East,2026-08,34015,33024
P10884,Health,Health,East,2026-08,8356,8113
P10885,Health,Health,East,2026-08,24799,24077
P10886,Health,Health,East,2026-08,26442,25672
P10887,Health,Health,East,2026-08,10449,10145
P10888,Health,Health,East,2026-08,16513,16032
P10889,Health,Health,East,2026-08,7102,6895
P10890,Health,Health,East,2026-08,22100,21456
P10891,Health,Health,East,2026-08,34904,33887
P10892,Health,Health,East,2026-08,18399,17863
P10893,Health,Health,East,2026-08,34759,33747
P10894,Health,Health,East,2026-08,9529,9251
P10895,Health,Health,East,2026-08,17305,16801
P10896,Health,Health,East,2026-08,32188,31250
P10897,Health,Health,East,2026-08,31449,30533
P10898,Health,Health,East,2026-08,15293,14848
P10899,Health,Health,East,2026-08,25663,24916
P10900,Health,Health,East,2026-08,31726,30802
P10901,Health,Health,East,2026-08,28242,27419
P10902,Health,Health,East,2026-08,24199,23494
P10903,Health,Health,East,2026-08,10298,9998
P10904,Health,Health,East,2026-08,7974,7742
P10905,Health,Health,East,2026-08,23794,23101
P10906,Health,Health,East,2026-08,20455,19859
P10907,Health,Health,East,2026-08,12795,12422
P10908,Health,Health,East,2026-08,14393,13974
P10909,Health,Health,East,2026-08,17295,16791
P10910,Health,Health,East,2026-08,20316,19724
P10911,Health,Health,East,2026-08,17241,16739
P10912,Health,Health,East,2026-08,17155,16655
P10913,Health,Health,East,2026-08,9223,8954
P10914,Health,Health,East,2026-08,31125,30218
P10915,Health,Health,East,2026-08,23634,22946
P10916,Health,Health,East,2026-08,10109,9815
P10917,Health,Health,East,2026-08,18223,17692
P10918,Health,Health,East,2026-08,18014,17489
P10919,Health,Health,East,2026-08,23385,22704
P10920,Health,Health,West,2026-08,24114,23412
P10921,Health,Health,West,2026-08,25198,24464
P10922,Health,Health,West,2026-08,26769,25989
P10923,Health,Health,West,2026-08,9043,8780
P10924,Health,Health,West,2026-08,15053,14615
P10925,Health,Health,West,2026-08,6480,6291
P10926,Health,Health,West,2026-08,19516,18948
P10927,Health,Health,West,2026-08,18766,18219
P10928,Health,Health,West,2026-08,27855,27044
P10929,Health,Health,West,2026-08,10945,10626
P10930,Health,Health,West,2026-08,24789,24067
P10931,Health,Health,West,2026-08,15106,14666
P10932,Health,Health,West,2026-08,17348,16843
P10933,Health,Health,West,2026-08,27406,26608
P10934,Health,Health,West,2026-08,8096,7860
P10935,Health,Health,West,2026-08,16182,15711
P10936,Health,Health,West,2026-08,17629,17116
P10937,Health,Health,West,2026-08,27301,26506
P10938,Health,Health,West,2026-08,11902,11555
P10939,Health,Health,West,2026-08,34207,33211
P10940,Health,Health,West,2026-08,35709,34669
P10941,Health,Health,West,2026-08,30377,29492
P10942,Health,Health,West,2026-08,14898,14464
P10943,Health,Health,West,2026-08,25754,25004
P10944,Health,Health,West,2026-08,8442,8196
P10945,Health,Health,West,2026-08,31938,31008
P10946,Health,Health,West,2026-08,21346,20724
P10947,Health,Health,West,2026-08,11223,10896
P10948,Health,Health,West,2026-08,15724,15266
P10949,Health,Health,West,2026-08,29835,28966
P10950,Health,Health,West,2026-08,31906,30977
P10951,Health,Health,West,2026-08,21457,20832
P10952,Health,Health,West,2026-08,20282,19691
P10953,Health,Health,West,2026-08,28344,27518
P10954,Health,Health,West,2026-08,30593,29702
P10955,Health,Health,West,2026-08,28765,27927
P10956,Health,Health,West,2026-08,17423,16916
P10957,Health,Health,West,2026-08,25100,24369
P10958,Health,Health,West,2026-08,31523,30605
P10959,Health,Health,West,2026-08,10487,10182
P10960,Health,Health,West,2026-08,17534,17023
P10961,Health,Health,West,2026-08,7651,7428
P10962,Health,Health,West,2026-08,18153,17624
P10963,Health,Health,West,2026-08,28986,28142
P10964,Health,Health,West,2026-08,11837,11492
P10965,Health,Health,West,2026-08,22118,21474
P10966,Health,Health,West,2026-08,7053,6848
P10967,Health,Health,West,2026-08,32724,31771
P10968,Health,Health,West,2026-08,30409,29523
P10969,Health,Health,West,2026-08,21597,20968
P10970,Health,Health,West,2026-08,27004,26217
P10971,Health,Health,West,2026-08,9061,8797
P10972,Health,Health,West,2026-08,31161,30253
P10973,Health,Health,West,2026-08,27287,26492
P10974,Health,Health,West,2026-08,9539,9261
P10975,Health,Health,West,2026-08,35199,34174
P10976,Health,Health,West,2026-08,6634,6441
P10977,Health,Health,West,2026-08,24700,23981
P10978,Health,Health,West,2026-08,11083,10760
P10979,Health,Health,West,2026-08,27405,26607
P10980,Health,Health,West,2026-08,8062,7827
P10981,Health,Health,West,2026-08,8380,8136
P10982,Health,Health,West,2026-08,19864,19285
P10983,Health,Health,West,2026-08,35597,34560
P10984,Health,Health,West,2026-08,14207,13793
P10985,Health,Health,West,2026-08,24224,23518
P10986,Health,Health,West,2026-08,21423,20799
P10987,Health,Health,West,2026-08,31069,30164
P10988,Health,Health,West,2026-08,14566,14142
P10989,Health,Health,West,2026-08,22507,21851
P10990,Health,Health,West,2026-08,34303,33304
P10991,Health,Health,West,2026-08,15877,15415
P10992,Health,Health,West,2026-08,19062,18507
P10993,Health,Health,West,2026-08,32460,31515
P10994,Health,Health,West,2026-08,15875,15413
P10995,Health,Health,West,2026-08,17311,16807
P10996,Health,Health,West,2026-08,15029,14591
P10997,Health,Health,West,2026-08,30097,29220
P10998,Health,Health,West,2026-08,33700,32718
P10999,Health,Health,West,2026-08,24778,24056
P11000,Health,Health,West,2026-08,24555,23840
P11001,Health,Health,West,2026-08,17589,17077
P11002,Health,Health,West,2026-08,6334,6150
P11003,Health,Health,West,2026-08,11148,10823
P11004,Health,Health,West,2026-08,10358,10056
P11005,Health,Health,West,2026-08,9417,9143
P11006,Health,Health,West,2026-08,25462,24720
P11007,Health,Health,West,2026-08,10027,9735
P11008,Health,Health,West,2026-08,8516,8268
P11009,Health,Health,West,2026-08,17369,16863
P11010,Health,Health,West,2026-08,13387,12997
P11011,Health,Health,West,2026-08,10311,10011
P11012,Health,Health,West,2026-08,10319,10018
P11013,Health,Health,West,2026-08,13601,13205
P11014,Health,Health,West,2026-08,21968,21328
P11015,Health,Health,West,2026-08,28564,27732
P11016,Health,Health,West,2026-08,31386,30472
P11017,Health,Health,West,2026-08,28364,27538
P11018,Health,Health,West,2026-08,24691,23972
P11019,Health,Health,West,2026-08,33022,32060
P11020,Health,Health,West,2026-08,21457,20832
P11021,Health,Health,West,2026-08,24845,24121
P11022,Health,Health,West,2026-08,18234,17703
P11023,Health,Health,West,2026-08,15723,15265
P11024,Health,Health,West,2026-08,15852,15390
P11025,Health,Health,West,2026-08,10384,10082
P11026,Health,Health,West,2026-08,29711,28846
P11027,Health,Health,West,2026-08,7613,7391
P11028,Health,Health,West,2026-08,26077,25317
P11029,Health,Health,West,2026-08,31734,30810
P11030,Health,Health,West,2026-08,20793,20187
P11031,Health,Health,West,2026-08,8056,7821
P11032,Health,Health,West,2026-08,18735,18189
P11033,Health,Health,West,2026-08,16195,15723
P11034,Health,Health,West,2026-08,35344,34315
P11035,Health,Health,West,2026-08,26571,25797
P11036,Health,Health,West,2026-08,27468,26668
P11037,Health,Health,West,2026-08,21341,20719
P11038,Health,Health,West,2026-08,27112,26322
P11039,Health,Health,West,2026-08,27504,26703
P11040,Health,Health,West,2026-08,7941,7710
P11041,Health,Health,West,2026-08,12599,12232
P11042,Health,Health,West,2026-08,6349,6164
P11043,Health,Health,West,2026-08,21161,20545
P11044,Health,Health,West,2026-08,32072,31138
P11045,Health,Health,West,2026-08,24135,23432
P11046,Health,Health,West,2026-08,20875,20267
P11047,Health,Health,West,2026-08,33568,32590
P11048,Health,Health,West,2026-08,11097,10774
P11049,Health,Health,West,2026-08,8186,7948
P11050,Health,Health,West,2026-08,33310,32340
P11051,Health,Health,West,2026-08,32877,31919
P11052,Health,Health,West,2026-08,26324,25557
P11053,Health,Health,West,2026-08,13296,12909
P11054,Health,Health,West,2026-08,34874,33858
P11055,Health,Health,West,2026-08,28779,27941
P11056,Health,Health,West,2026-08,26053,25294
P11057,Health,Health,West,2026-08,12608,12241
P11058,Health,Health,West,2026-08,21259,20640
P11059,Health,Health,West,2026-08,30486,29598
P11060,Health,Health,West,2026-08,31610,30689
P11061,Health,Health,West,2026-08,22700,22039
P11062,Health,Health,West,2026-08,21549,20921
P11063,Health,Health,West,2026-08,26762,25983
P11064,Health,Health,West,2026-08,21711,21079
P11065,Health,Health,West,2026-08,18414,17878
P11066,Health,Health,West,2026-08,8509,8261
P11067,Health,Health,West,2026-08,9720,9437
P11068,Health,Health,West,2026-08,28629,27795
P11069,Health,Health,West,2026-08,6698,6503
P11070,Health,Health,West,2026-08,7522,7303
P11071,Health,Health,West,2026-08,32932,31973
P11072,Health,Health,West,2026-08,26951,26166
P11073,Health,Health,West,2026-08,6088,5911
P11074,Health,Health,West,2026-08,15266,14821
P11075,Health,Health,West,2026-08,28719,27883
P11076,Health,Health,West,2026-08,18412,17876
P11077,Health,Health,West,2026-08,19939,19358
P11078,Health,Health,West,2026-08,19641,19069
P11079,Health,Health,West,2026-08,11989,11640
P11080,Health,Health,West,2026-08,27469,26669
P11081,Health,Health,West,2026-08,9033,8770
P11082,Health,Health,West,2026-08,21085,20471
P11083,Health,Health,West,2026-08,11029,10708
P11084,Health,Health,West,2026-08,7350,7136
P11085,Health,Health,West,2026-08,10233,9935
P11086,Health,Health,West,2026-08,31880,30951
P11087,Health,Health,West,2026-08,11214,10887
P11088,Health,Health,West,2026-08,14261,13846
P11089,Health,Health,West,2026-08,10080,9786
P11090,Health,Health,West,2026-08,27891,27079
P11091,Health,Health,West,2026-08,19242,18682
P11092,Health,Health,West,2026-08,34095,33102
P11093,Health,Health,West,2026-08,25768,25017
P11094,Health,Health,West,2026-08,21805,21170
P11095,Health,Health,West,2026-08,25539,24795
P11096,Health,Health,West,2026-08,7168,6959
P11097,Health,Health,West,2026-08,34304,33305
P11098,Health,Health,West,2026-08,34476,33472
