policy_id,product,segment,region,period,active_policies,earned_exposure_units
P10484,Health,Health,North,2026-08,1,1.0
P10485,Health,Health,North,2026-08,1,1.0
P10486,Health,Health,North,2026-08,1,1.0
P10487,Health,Health,North,2026-08,1,1.0
P10488,Health,Health,North,2026-08,1,1.0
P10489,Health,Health,North,2026-08,1,1.0
P10490,Health,Health,North,2026-08,1,1.0
P10491,Health,Health,North,2026-08,1,1.0
P10492,Health,Health,North,2026-08,1,1.0
P10493,Health,Health,North,2026-08,1,1.0
P10494,Health,Health,North,2026-08,1,1.0
P10495,Health,Health,North,2026-08,1,1.0
P10496,Health,Health,North,2026-08,1,1.0
P10497,Health,Health,South,2026-08,1,1.0
P10498,Health,Health,South,2026-08,1,1.0
P10499,Health,Health,South,2026-08,1,1.0
P10500,Health,Health,South,2026-08,1,1.0
P10501,Health,Health,South,2026-08,1,1.0
P10502,Health,Health,South,2026-08,1,1.0
P10503,Health,Health,South,2026-08,1,1.0
P10504,Health,Health,South,2026-08,1,1.0
P10505,Health,Health,South,2026-08,1,1.0
P10506,Health,Health,South,2026-08,1,1.0
P10507,Health,Health,South,2026-08,1,1.0
P10508,Health,Health,South,2026-08,1,1.0
P10509,Health,Health,South,2026-08,1,1.0
P10510,Health,Health,South,2026-08,1,1.0
P10511,Health,Health,South,2026-08,1,1.0
P10512,Health,Health,South,2026-08,1,1.0
P10513,Health,Health,South,2026-08,1,1.0
P10514,Health,Health,South,2026-08,1,1.0
P10515,Health,Health,South,2026-08,1,1.0
P10516,Health,Health,South,2026-08,1,1.0
P10517,Health,Health,South,2026-08,1,1.0
P10518,Health,Health,South,2026-08,1,1.0
P10519,Health,Health,South,2026-08,1,1.0
P10520,Health,Health,South,2026-08,1,1.0
P10521,Health,Health,South,2026-08,1,1.0
P10522,Health,Health,South,2026-08,1,1.0
P10523,Health,Health,South,2026-08,1,1.0
P10524,Health,Health,South,2026-08,1,1.0
P10525,Health,Health,South,2026-08,1,1.0
P10526,Health,Health,South,2026-08,1,1.0
P10527,Health,Health,South,2026-08,1,1.0
P10528,Health,Health,South,2026-08,1,1.0
P10529,Health,Health,South,2026-08,1,1.0
P10530,Health,Health,South,2026-08,1,1.0
P10531,Health,Health,South,2026-08,1,1.0
P10532,Health,Health,South,2026-08,1,1.0
P10533,Health,Health,South,2026-08,1,1.0
P10534,Health,Health,South,2026-08,1,1.0
P10535,Health,Health,South,2026-08,1,1.0
P10536,Health,Health,South,2026-08,1,1.0
P10537,Health,Health,South,2026-08,1,1.0
P10538,Health,Health,South,2026-08,1,1.0
P10539,Health,Health,South,2026-08,1,1.0
P10540,Health,Health,South,2026-08,1,1.0
P10541,Health,Health,South,2026-08,1,1.0
P10542,Health,Health,South,2026-08,1,1.0
P10543,Health,Health,South,2026-08,1,1.0
P10544,Health,Health,South,2026-08,1,1.0
P10545,Health,Health,South,2026-08,1,1.0
P10546,Health,Health,South,2026-08,1,1.0
P10547,Health,Health,South,2026-08,1,1.0
P10548,Health,Health,South,2026-08,1,1.0
P10549,Health,Health,South,2026-08,1,1.0
P10550,Health,Health,South,2026-08,1,1.0
P10551,Health,Health,South,2026-08,1,1.0
P10552,Health,Health,South,2026-08,1,1.0
P10553,Health,Health,South,2026-08,1,1.0
P10554,Health,Health,South,2026-08,1,1.0
P10555,Health,Health,South,2026-08,1,1.0
P10556,Health,Health,South,2026-08,1,1.0
P10557,Health,Health,South,2026-08,1,1.0
P10558,Health,Health,South,2026-08,1,1.0
P10559,Health,Health,South,2026-08,1,1.0
P10560,Health,Health,South,2026-08,1,1.0
P10561,Health,Health,South,2026-08,1,1.0
P10562,Health,Health,South,2026-08,1,1.0
P10563,Health,Health,South,2026-08,1,1.0
P10564,Health,Health,South,2026-08,1,1.0
P10565,Health,Health,South,2026-08,1,1.0
P10566,Health,Health,South,2026-08,1,1.0
P10567,Health,Health,South,2026-08,1,1.0
P10568,Health,Health,South,2026-08,1,1.0
P10569,Health,Health,South,2026-08,1,1.0
P10570,Health,Health,South,2026-08,1,1.0
P10571,Health,Health,South,2026-08,1,1.0
P10572,Health,Health,South,2026-08,1,1.0
P10573,Health,Health,South,2026-08,1,1.0
P10574,Health,Health,South,2026-08,1,1.0
P10575,Health,Health,South,2026-08,1,1.0
P10576,Health,Health,South,2026-08,1,1.0
P10577,Health,Health,South,2026-08,1,1.0
P10578,Health,Health,South,2026-08,1,1.0
P10579,Health,Health,South,2026-08,1,1.0
P10580,Health,Health,South,2026-08,1,1.0
P10581,Health,Health,South,2026-08,1,1.0
P10582,Health,Health,South,2026-08,1,1.0
P10583,Health,Health,South,2026-08,1,1.0
P10584,Health,Health,South,2026-08,1,1.0
P10585,Health,Health,South,2026-08,1,1.0
P10586,Health,Health,South,2026-08,1,1.0
P10587,Health,Health,South,2026-08,1,1.0
P10588,Health,Health,South,2026-08,1,1.0
P10589,Health,Health,South,2026-08,1,1.0
P10590,Health,Health,South,2026-08,1,1.0
P10591,Health,Health,South,2026-08,1,1.0
P10592,Health,Health,South,2026-08,1,1.0
P10593,Health,Health,South,2026-08,1,1.0
P10594,Health,Health,South,2026-08,1,1.0
P10595,Health,Health,South,2026-08,1,1.0
P10596,Health,Health,South,2026-08,1,1.0
P10597,Health,Health,South,2026-08,1,1.0
P10598,Health,Health,South,2026-08,1,1.0
P10599,Health,Health,South,2026-08,1,1.0
P10600,Health,Health,South,2026-08,1,1.0
P10601,Health,Health,South,2026-08,1,1.0
P10602,Health,Health,South,2026-08,1,1.0
P10603,Health,Health,South,2026-08,1,1.0
P10604,Health,Health,South,2026-08,1,1.0
P10605,Health,Health,South,2026-08,1,1.0
P10606,Health,Health,South,2026-08,1,1.0
P10607,Health,Health,South,2026-08,1,1.0
P10608,Health,Health,South,2026-08,1,1.0
P10609,Health,Health,South,2026-08,1,1.0
P10610,Health,Health,South,2026-08,1,1.0
P10611,Health,Health,South,2026-08,1,1.0
P10612,Health,Health,South,2026-08,1,1.0
P10613,Health,Health,South,2026-08,1,1.0
P10614,Health,Health,South,2026-08,1,1.0
P10615,Health,Health,South,2026-08,1,1.0
P10616,Health,Health,South,2026-08,1,1.0
P10617,Health,Health,South,2026-08,1,1.0
P10618,Health,Health,South,2026-08,1,1.0
P10619,Health,Health,South,2026-08,1,1.0
P10620,Health,Health,South,2026-08,1,1.0
P10621,Health,Health,South,2026-08,1,1.0
P10622,Health,Health,South,2026-08,1,1.0
P10623,Health,Health,South,2026-08,1,1.0
P10624,Health,Health,South,2026-08,1,1.0
P10625,Health,Health,South,2026-08,1,1.0
P10626,Health,Health,South,2026-08,1,1.0
P10627,Health,Health,South,2026-08,1,1.0
P10628,Health,Health,South,2026-08,1,1.0
P10629,Health,Health,South,2026-08,1,1.0
P10630,Health,Health,South,2026-08,1,1.0
P10631,Health,Health,South,2026-08,1,1.0
P10632,Health,Health,South,2026-08,1,1.0
P10633,Health,Health,South,2026-08,1,1.0
P10634,Health,Health,South,2026-08,1,1.0
P10635,Health,Health,South,2026-08,1,1.0
P10636,Health,Health,South,2026-08,1,1.0
P10637,Health,Health,South,2026-08,1,1.0
P10638,Health,Health,South,2026-08,1,1.0
P10639,Health,Health,South,2026-08,1,1.0
P10640,Health,Health,South,2026-08,1,1.0
P10641,Health,Health,South,2026-08,1,1.0
P10642,Health,Health,South,2026-08,1,1.0
P10643,Health,Health,South,2026-08,1,1.0
P10644,Health,Health,South,2026-08,1,1.0
P10645,Health,Health,South,2026-08,1,1.0
P10646,Health,Health,South,2026-08,1,1.0
P10647,Health,Health,South,2026-08,1,1.0
P10648,Health,Health,South,2026-08,1,1.0
P10649,Health,Health,South,2026-08,1,1.0
P10650,Health,Health,South,2026-08,1,1.0
P10651,Health,Health,South,2026-08,1,1.0
P10652,Health,Health,South,2026-08,1,1.0
P10653,Health,Health,South,2026-08,1,1.0
P10654,Health,Health,South,2026-08,1,1.0
P10655,Health,Health,South,2026-08,1,1.0
P10656,Health,Health,South,2026-08,1,1.0
P10657,Health,Health,South,2026-08,1,1.0
P10658,Health,Health,South,2026-08,1,1.0
P10659,Health,Health,South,2026-08,1,1.0
P10660,Health,Health,South,2026-08,1,1.0
P10661,Health,Health,South,2026-08,1,1.0
P10662,Health,Health,South,2026-08,1,1.0
P10663,Health,Health,South,2026-08,1,1.0
P10664,Health,Health,South,2026-08,1,1.0
P10665,Health,Health,South,2026-08,1,1.0
P10666,Health,Health,South,2026-08,1,1.0
P10667,Health,Health,South,2026-08,1,1.0
P10668,Health,Health,South,2026-08,1,1.0
P10669,Health,Health,South,2026-08,1,1.0
P10670,Health,Health,South,2026-08,1,1.0
P10671,Health,Health,South,2026-08,1,1.0
P10672,Health,Health,South,2026-08,1,1.0
P10673,Health,Health,South,2026-08,1,1.0
P10674,Health,Health,South,2026-08,1,1.0
P10675,Health,Health,South,2026-08,1,1.0
P10676,Health,Health,South,2026-08,1,1.0
P10677,Health,Health,South,2026-08,1,1.0
P10678,Health,Health,South,2026-08,1,1.0
P10679,Health,Health,South,2026-08,1,1.0
P10680,Health,Health,South,2026-08,1,1.0
P10681,Health,Health,South,2026-08,1,1.0
P10682,Health,Health,South,2026-08,1,1.0
P10683,Health,Health,South,2026-08,1,1.0
P10684,Health,Health,South,2026-08,1,1.0
P10685,Health,Health,South,2026-08,1,1.0
P10686,Health,Health,South,2026-08,1,1.0
P10687,Health,Health,South,2026-08,1,1.0
P10688,Health,Health,South,2026-08,1,1.0
P10689,Health,Health,South,2026-08,1,1.0
P10690,Health,Health,South,2026-08,1,1.0
P10691,Health,Health,South,2026-08,1,1.0
P10692,Health,Health,South,2026-08,1,1.0
P10693,Health,Health,South,2026-08,1,1.0
P10694,Health,Health,South,2026-08,1,1.0
P10695,Health,Health,South,2026-08,1,1.0
P10696,Health,Health,South,2026-08,1,1.0
P10697,Health,Health,South,2026-08,1,1.0
P10698,Health,Health,South,2026-08,1,1.0
P10699,Health,Health,South,2026-08,1,1.0
P10700,Health,Health,South,2026-08,1,1.0
P10701,Health,Health,South,2026-08,1,1.0
P10702,Health,Health,South,2026-08,1,1.0
P10703,Health,Health,South,2026-08,1,1.0
P10704,Health,Health,South,2026-08,1,1.0
P10705,Health,Health,South,2026-08,1,1.0
P10706,Health,Health,South,2026-08,1,1.0
P10707,Health,Health,South,2026-08,1,1.0
P10708,Health,Health,South,2026-08,1,1.0
P10709,Health,Health,South,2026-08,1,1.0
P10710,Health,Health,South,2026-08,1,1.0
P10711,Health,Health,South,2026-08,1,1.0
P10712,Health,Health,South,2026-08,1,1.0
P10713,Health,Health,East,2026-08,1,1.0
P10714,Health,Health,East,2026-08,1,1.0
P10715,Health,Health,East,2026-08,1,1.0
P10716,Health,Health,East,2026-08,1,1.0
P10717,Health,Health,East,2026-08,1,1.0
P10718,Health,Health,East,2026-08,1,1.0
P10719,Health,Health,East,2026-08,1,1.0
P10720,Health,Health,East,2026-08,1,1.0
P10721,Health,Health,East,2026-08,1,1.0
P10722,Health,Health,East,2026-08,1,1.0
P10723,Health,Health,East,2026-08,1,1.0
P10724,Health,Health,East,2026-08,1,1.0
P10725,Health,Health,East,2026-08,1,1.0
P10726,Health,Health,East,2026-08,1,1.0
P10727,Health,Health,East,2026-08,1,1.0
P10728,Health,Health,East,2026-08,1,1.0
P10729,Health,Health,East,2026-08,1,1.0
P10730,Health,Health,East,2026-08,1,1.0
P10731,Health,Health,East,2026-08,1,1.0
P10732,Health,Health,East,2026-08,1,1.0
P10733,Health,Health,East,2026-08,1,1.0
P10734,Health,Health,East,2026-08,1,1.0
P10735,Health,Health,East,2026-08,1,1.0
P10736,Health,Health,East,2026-08,1,1.0
P10737,Health,Health,East,2026-08,1,1.0
P10738,Health,Health,East,2026-08,1,1.0
P10739,Health,Health,East,2026-08,1,1.0
P10740,Health,Health,East,2026-08,1,1.0
P10741,Health,Health,East,2026-08,1,1.0
P10742,Health,Health,East,2026-08,1,1.0
P10743,Health,Health,East,2026-08,1,1.0
P10744,Health,Health,East,2026-08,1,1.0
P10745,Health,Health,East,2026-08,1,1.0
P10746,Health,Health,East,2026-08,1,1.0
P10747,Health,Health,East,2026-08,1,1.0
P10748,Health,Health,East,2026-08,1,1.0
P10749,Health,Health,East,2026-08,1,1.0
P10750,Health,Health,East,2026-08,1,1.0
P10751,Health,Health,East,2026-08,1,1.0
P10752,Health,Health,East,2026-08,1,1.0
P10753,Health,Health,East,2026-08,1,1.0
P10754,Health,Health,East,2026-08,1,1.0
P10755,Health,Health,East,2026-08,1,1.0
P10756,Health,Health,East,2026-08,1,1.0
P10757,Health,Health,East,2026-08,1,1.0
P10758,Health,Health,East,2026-08,1,1.0
P10759,Health,Health,East,2026-08,1,1.0
P10760,Health,Health,East,2026-08,1,1.0
P10761,Health,Health,East,2026-08,1,1.0
P10762,Health,Health,East,2026-08,1,1.0
P10763,Health,Health,East,2026-08,1,1.0
P10764,Health,Health,East,2026-08,1,1.0
P10765,Health,Health,East,2026-08,1,1.0
P10766,Health,Health,East,2026-08,1,1.0
P10767,Health,Health,East,2026-08,1,1.0
P10768,Health,Health,East,2026-08,1,1.0
P10769,Health,Health,East,2026-08,1,1.0
P10770,Health,Health,East,2026-08,1,1.0
P10771,Health,Health,East,2026-08,1,1.0
P10772,Health,Health,East,2026-08,1,1.0
P10773,Health,Health,East,2026-08,1,1.0
P10774,Health,Health,East,2026-08,1,1.0
P10775,Health,Health,East,2026-08,1,1.0
P10776,Health,Health,East,2026-08,1,1.0
P10777,Health,Health,East,2026-08,1,1.0
P10778,Health,Health,East,2026-08,1,1.0
P10779,Health,Health,East,2026-08,1,1.0
P10780,Health,Health,East,2026-08,1,1.0
P10781,Health,Health,East,2026-08,1,1.0
P10782,Health,Health,East,2026-08,1,1.0
P10783,Health,Health,East,2026-08,1,1.0
P10784,Health,Health,East,2026-08,1,1.0
P10785,Health,Health,East,2026-08,1,1.0
P10786,Health,Health,East,2026-08,1,1.0
P10787,Health,Health,East,2026-08,1,1.0
P10788,Health,Health,East,2026-08,1,1.0
P10789,Health,Health,East,2026-08,1,1.0
P10790,Health,Health,East,2026-08,1,1.0
P10791,Health,Health,East,2026-08,1,1.0
P10792,Health,Health,East,2026-08,1,1.0
P10793,Health,Health,East,2026-08,1,1.0
P10794,Health,Health,East,2026-08,1,1.0
P10795,Health,Health,East,2026-08,1,1.0
P10796,Health,Health,East,2026-08,1,1.0
P10797,Health,Health,East,2026-08,1,1.0
P10798,Health,Health,East,2026-08,1,1.0
P10799,Health,Health,East,2026-08,1,1.0
P10800,Health,Health,East,2026-08,1,1.0
P10801,Health,Health,East,2026-08,1,1.0
P10802,Health,Health,East,2026-08,1,1.0
P10803,Health,Health,East,2026-08,1,1.0
P10804,Health,Health,East,2026-08,1,1.0
P10805,Health,Health,East,2026-08,1,1.0
P10806,Health,Health,East,2026-08,1,1.0
P10807,Health,Health,East,2026-08,1,1.0
P10808,Health,Health,East,2026-08,1,1.0
P10809,Health,Health,East,2026-08,1,1.0
P10810,Health,Health,East,2026-08,1,1.0
P10811,Health,Health,East,2026-08,1,1.0
P10812,Health,Health,East,2026-08,1,1.0
P10813,Health,Health,East,2026-08,1,1.0
P10814,Health,Health,East,2026-08,1,1.0
P10815,Health,Health,East,2026-08,1,1.0
P10816,Health,Health,East,2026-08,1,1.0
P10817,Health,Health,East,2026-08,1,1.0
P10818,Health,Health,East,2026-08,1,1.0
P10819,Health,Health,East,2026-08,1,1.0
P10820,Health,Health,East,2026-08,1,1.0
P10821,Health,Health,East,2026-08,1,1.0
P10822,Health,Health,East,2026-08,1,1.0
P10823,Health,Health,East,2026-08,1,1.0
P10824,Health,Health,East,2026-08,1,1.0
P10825,Health,Health,East,2026-08,1,1.0
P10826,Health,Health,East,2026-08,1,1.0
P10827,Health,Health,East,2026-08,1,1.0
P10828,Health,Health,East,2026-08,1,1.0
P10829,Health,Health,East,2026-08,1,1.0
P10830,Health,Health,East,2026-08,1,1.0
P10831,Health,Health,East,2026-08,1,1.0
P10832,Health,Health,East,2026-08,1,1.0
P10833,Health,Health,East,2026-08,1,1.0
P10834,Health,Health,East,2026-08,1,1.0
P10835,Health,Health,East,2026-08,1,1.0
P10836,Health,Health,East,2026-08,1,1.0
P10837,Health,Health,East,2026-08,1,1.0
P10838,Health,Health,East,2026-08,1,1.0
P10839,Health,Health,East,2026-08,1,1.0
P10840,Health,Health,East,2026-08,1,1.0
P10841,Health,Health,East,2026-08,1,1.0
P10842,Health,Health,East,2026-08,1,1.0
P10843,Health,Health,East,2026-08,1,1.0
P10844,Health,Health,East,2026-08,1,1.0
P10845,Health,Health,East,2026-08,1,1.0
P10846,Health,Health,East,2026-08,1,1.0
P10847,Health,Health,East,2026-08,1,1.0
P10848,Health,Health,East,2026-08,1,1.0
P10849,Health,Health,East,2026-08,1,1.0
P10850,Health,Health,East,2026-08,1,1.0
P10851,Health,Health,East,2026-08,1,1.0
P10852,Health,Health,East,2026-08,1,1.0
P10853,Health,Health,East,2026-08,1,1.0
P10854,Health,Health,East,2026-08,1,1.0
P10855,Health,Health,East,2026-08,1,1.0
P10856,Health,Health,East,2026-08,1,1.0
P10857,Health,Health,East,2026-08,1,1.0
P10858,Health,Health,East,2026-08,1,1.0
P10859,Health,Health,East,2026-08,1,1.0
P10860,Health,Health,East,2026-08,1,1.0
P10861,Health,Health,East,2026-08,1,1.0
P10862,Health,Health,East,2026-08,1,1.0
P10863,Health,Health,East,2026-08,1,1.0
P10864,Health,Health,East,2026-08,1,1.0
P10865,Health,Health,East,2026-08,1,1.0
P10866,Health,Health,East,2026-08,1,1.0
P10867,Health,Health,East,2026-08,1,1.0
P10868,Health,Health,East,2026-08,1,1.0
P10869,Health,Health,East,2026-08,1,1.0
P10870,Health,Health,East,2026-08,1,1.0
P10871,Health,Health,East,2026-08,1,1.0
P10872,Health,Health,East,2026-08,1,1.0
P10873,Health,Health,East,2026-08,1,1.0
P10874,Health,Health,East,2026-08,1,1.0
P10875,Health,Health,East,2026-08,1,1.0
P10876,Health,Health,East,2026-08,1,1.0
P10877,Health,Health,East,2026-08,1,1.0
P10878,Health,Health,East,2026-08,1,1.0
P10879,Health,Health,East,2026-08,1,1.0
P10880,Health,Health,East,2026-08,1,1.0
P10881,Health,Health,East,2026-08,1,1.0
P10882,Health,Health,East,2026-08,1,1.0
P10883,Health,Health,East,2026-08,1,1.0
P10884,Health,Health,East,2026-08,1,1.0
P10885,Health,Health,East,2026-08,1,1.0
P10886,Health,Health,East,2026-08,1,1.0
P10887,Health,Health,East,2026-08,1,1.0
P10888,Health,Health,East,2026-08,1,1.0
P10889,Health,Health,East,2026-08,1,1.0
P10890,Health,Health,East,2026-08,1,1.0
P10891,Health,Health,East,2026-08,1,1.0
P10892,Health,Health,East,2026-08,1,1.0
P10893,Health,Health,East,2026-08,1,1.0
P10894,Health,Health,East,2026-08,1,1.0
P10895,Health,Health,East,2026-08,1,1.0
P10896,Health,Health,East,2026-08,1,1.0
P10897,Health,Health,East,2026-08,1,1.0
P10898,Health,Health,East,2026-08,1,1.0
P10899,Health,Health,East,2026-08,1,1.0
P10900,Health,Health,East,2026-08,1,1.0
P10901,Health,Health,East,2026-08,1,1.0
P10902,Health,Health,East,2026-08,1,1.0
P10903,Health,Health,East,2026-08,1,1.0
P10904,Health,Health,East,2026-08,1,1.0
P10905,Health,Health,East,2026-08,1,1.0
P10906,Health,Health,East,2026-08,1,1.0
P10907,Health,Health,East,2026-08,1,1.0
P10908,Health,Health,East,2026-08,1,1.0
P10909,Health,Health,East,2026-08,1,1.0
P10910,Health,Health,East,2026-08,1,1.0
P10911,Health,Health,East,2026-08,1,1.0
P10912,Health,Health,East,2026-08,1,1.0
P10913,Health,Health,East,2026-08,1,1.0
P10914,Health,Health,East,2026-08,1,1.0
P10915,Health,Health,East,2026-08,1,1.0
P10916,Health,Health,East,2026-08,1,1.0
P10917,Health,Health,East,2026-08,1,1.0
P10918,Health,Health,East,2026-08,1,1.0
P10919,Health,Health,East,2026-08,1,1.0
P10920,Health,Health,West,2026-08,1,1.0
P10921,Health,Health,West,2026-08,1,1.0
P10922,Health,Health,West,2026-08,1,1.0
P10923,Health,Health,West,2026-08,1,1.0
P10924,Health,Health,West,2026-08,1,1.0
P10925,Health,Health,West,2026-08,1,1.0
P10926,Health,Health,West,2026-08,1,1.0
P10927,Health,Health,West,2026-08,1,1.0
P10928,Health,Health,West,2026-08,1,1.0
P10929,Health,Health,West,2026-08,1,1.0
P10930,Health,Health,West,2026-08,1,1.0
P10931,Health,Health,West,2026-08,1,1.0
P10932,Health,Health,West,2026-08,1,1.0
P10933,Health,Health,West,2026-08,1,1.0
P10934,Health,Health,West,2026-08,1,1.0
P10935,Health,Health,West,2026-08,1,1.0
P10936,Health,Health,West,2026-08,1,1.0
P10937,Health,Health,West,2026-08,1,1.0
P10938,Health,Health,West,2026-08,1,1.0
P10939,Health,Health,West,2026-08,1,1.0
P10940,Health,Health,West,2026-08,1,1.0
P10941,Health,Health,West,2026-08,1,1.0
P10942,Health,Health,West,2026-08,1,1.0
P10943,Health,Health,West,2026-08,1,1.0
P10944,Health,Health,West,2026-08,1,1.0
P10945,Health,Health,West,2026-08,1,1.0
P10946,Health,Health,West,2026-08,1,1.0
P10947,Health,Health,West,2026-08,1,1.0
P10948,Health,Health,West,2026-08,1,1.0
P10949,Health,Health,West,2026-08,1,1.0
P10950,Health,Health,West,2026-08,1,1.0
P10951,Health,Health,West,2026-08,1,1.0
P10952,Health,Health,West,2026-08,1,1.0
P10953,Health,Health,West,2026-08,1,1.0
P10954,Health,Health,West,2026-08,1,1.0
P10955,Health,Health,West,2026-08,1,1.0
P10956,Health,Health,West,2026-08,1,1.0
P10957,Health,Health,West,2026-08,1,1.0
P10958,Health,Health,West,2026-08,1,1.0
P10959,Health,Health,West,2026-08,1,1.0
P10960,Health,Health,West,2026-08,1,1.0
P10961,Health,Health,West,2026-08,1,1.0
P10962,Health,Health,West,2026-08,1,1.0
P10963,Health,Health,West,2026-08,1,1.0
P10964,Health,Health,West,2026-08,1,1.0
P10965,Health,Health,West,2026-08,1,1.0
P10966,Health,Health,West,2026-08,1,1.0
P10967,Health,Health,West,2026-08,1,1.0
P10968,Health,Health,West,2026-08,1,1.0
P10969,Health,Health,West,2026-08,1,1.0
P10970,Health,Health,West,2026-08,1,1.0
P10971,Health,Health,West,2026-08,1,1.0
P10972,Health,Health,West,2026-08,1,1.0
P10973,Health,Health,West,2026-08,1,1.0
P10974,Health,Health,West,2026-08,1,1.0
P10975,Health,Health,West,2026-08,1,1.0
P10976,Health,Health,West,2026-08,1,1.0
P10977,Health,Health,West,2026-08,1,1.0
P10978,Health,Health,West,2026-08,1,1.0
P10979,Health,Health,West,2026-08,1,1.0
P10980,Health,Health,West,2026-08,1,1.0
P10981,Health,Health,West,2026-08,1,1.0
P10982,Health,Health,West,2026-08,1,1.0
P10983,Health,Health,West,2026-08,1,1.0
P10984,Health,Health,West,2026-08,1,1.0
P10985,Health,Health,West,2026-08,1,1.0
P10986,Health,Health,West,2026-08,1,1.0
P10987,Health,Health,West,2026-08,1,1.0
P10988,Health,Health,West,2026-08,1,1.0
P10989,Health,Health,West,2026-08,1,1.0
P10990,Health,Health,West,2026-08,1,1.0
P10991,Health,Health,West,2026-08,1,1.0
P10992,Health,Health,West,2026-08,1,1.0
P10993,Health,Health,West,2026-08,1,1.0
P10994,Health,Health,West,2026-08,1,1.0
P10995,Health,Health,West,2026-08,1,1.0
P10996,Health,Health,West,2026-08,1,1.0
P10997,Health,Health,West,2026-08,1,1.0
P10998,Health,Health,West,2026-08,1,1.0
P10999,Health,Health,West,2026-08,1,1.0
P11000,Health,Health,West,2026-08,1,1.0
P11001,Health,Health,West,2026-08,1,1.0
P11002,Health,Health,West,2026-08,1,1.0
P11003,Health,Health,West,2026-08,1,1.0
P11004,Health,Health,West,2026-08,1,1.0
P11005,Health,Health,West,2026-08,1,1.0
P11006,Health,Health,West,2026-08,1,1.0
P11007,Health,Health,West,2026-08,1,1.0
P11008,Health,Health,West,2026-08,1,1.0
P11009,Health,Health,West,2026-08,1,1.0
P11010,Health,Health,West,2026-08,1,1.0
P11011,Health,Health,West,2026-08,1,1.0
P11012,Health,Health,West,2026-08,1,1.0
P11013,Health,Health,West,2026-08,1,1.0
P11014,Health,Health,West,2026-08,1,1.0
P11015,Health,Health,West,2026-08,1,1.0
P11016,Health,Health,West,2026-08,1,1.0
P11017,Health,Health,West,2026-08,1,1.0
P11018,Health,Health,West,2026-08,1,1.0
P11019,Health,Health,West,2026-08,1,1.0
P11020,Health,Health,West,2026-08,1,1.0
P11021,Health,Health,West,2026-08,1,1.0
P11022,Health,Health,West,2026-08,1,1.0
P11023,Health,Health,West,2026-08,1,1.0
P11024,Health,Health,West,2026-08,1,1.0
P11025,Health,Health,West,2026-08,1,1.0
P11026,Health,Health,West,2026-08,1,1.0
P11027,Health,Health,West,2026-08,1,1.0
P11028,Health,Health,West,2026-08,1,1.0
P11029,Health,Health,West,2026-08,1,1.0
P11030,Health,Health,West,2026-08,1,1.0
P11031,Health,Health,West,2026-08,1,1.0
P11032,Health,Health,West,2026-08,1,1.0
P11033,Health,Health,West,2026-08,1,1.0
P11034,Health,Health,West,2026-08,1,1.0
P11035,Health,Health,West,2026-08,1,1.0
P11036,Health,Health,West,2026-08,1,1.0
P11037,Health,Health,West,2026-08,1,1.0
P11038,Health,Health,West,2026-08,1,1.0
P11039,Health,Health,West,2026-08,1,1.0
P11040,Health,Health,West,2026-08,1,1.0
P11041,Health,Health,West,2026-08,1,1.0
P11042,Health,Health,West,2026-08,1,1.0
P11043,Health,Health,West,2026-08,1,1.0
P11044,Health,Health,West,2026-08,1,1.0
P11045,Health,Health,West,2026-08,1,1.0
P11046,Health,Health,West,2026-08,1,1.0
P11047,Health,Health,West,2026-08,1,1.0
P11048,Health,Health,West,2026-08,1,1.0
P11049,Health,Health,West,2026-08,1,1.0
P11050,Health,Health,West,2026-08,1,1.0
P11051,Health,Health,West,2026-08,1,1.0
P11052,Health,Health,West,2026-08,1,1.0
P11053,Health,Health,West,2026-08,1,1.0
P11054,Health,Health,West,2026-08,1,1.0
P11055,Health,Health,West,2026-08,1,1.0
P11056,Health,Health,West,2026-08,1,1.0
P11057,Health,Health,West,2026-08,1,1.0
P11058,Health,Health,West,2026-08,1,1.0
P11059,Health,Health,West,2026-08,1,1.0
P11060,Health,Health,West,2026-08,1,1.0
P11061,Health,Health,West,2026-08,1,1.0
P11062,Health,Health,West,2026-08,1,1.0
P11063,Health,Health,West,2026-08,1,1.0
P11064,Health,Health,West,2026-08,1,1.0
P11065,Health,Health,West,2026-08,1,1.0
P11066,Health,Health,West,2026-08,1,1.0
P11067,Health,Health,West,2026-08,1,1.0
P11068,Health,Health,West,2026-08,1,1.0
P11069,Health,Health,West,2026-08,1,1.0
P11070,Health,Health,West,2026-08,1,1.0
P11071,Health,Health,West,2026-08,1,1.0
P11072,Health,Health,West,2026-08,1,1.0
P11073,Health,Health,West,2026-08,1,1.0
P11074,Health,Health,West,2026-08,1,1.0
P11075,Health,Health,West,2026-08,1,1.0
P11076,Health,Health,West,2026-08,1,1.0
P11077,Health,Health,West,2026-08,1,1.0
P11078,Health,Health,West,2026-08,1,1.0
P11079,Health,Health,West,2026-08,1,1.0
P11080,Health,Health,West,2026-08,1,1.0
P11081,Health,Health,West,2026-08,1,1.0
P11082,Health,Health,West,2026-08,1,1.0
P11083,Health,Health,West,2026-08,1,1.0
P11084,Health,Health,West,2026-08,1,1.0
P11085,Health,Health,West,2026-08,1,1.0
P11086,Health,Health,West,2026-08,1,1.0
P11087,Health,Health,West,2026-08,1,1.0
P11088,Health,Health,West,2026-08,1,1.0
P11089,Health,Health,West,2026-08,1,1.0
P11090,Health,Health,West,2026-08,1,1.0
